timestamp,전력수요량,temp,rain,humidity,insolation,cloud
2018-01-01 00:00:00,0.0,6.8,0.0,44.0,0.0,6
2018-01-01 01:00:00,0.0,7.1,0.0,46.0,0.0,0
2018-01-01 02:00:00,0.0,7.0,0.0,63.0,0.0,0
2018-01-01 03:00:00,0.0,6.9,0.0,58.0,0.0,9
2018-01-01 04:00:00,0.0,6.8,0.0,63.0,0.0,9
2018-01-01 05:00:00,0.0,6.5,0.0,58.0,0.0,9
2018-01-01 06:00:00,0.0,6.2,0.0,50.0,0.0,8
2018-01-01 07:00:00,0.23,6.0,0.0,54.0,0.0,9
2018-01-01 08:00:00,9.87,5.8,0.0,56.0,0.0,9
2018-01-01 09:00:00,26.04,6.2,0.0,51.0,0.13,9
2018-01-01 10:00:00,46.28,6.6,0.0,50.0,0.31,9
2018-01-01 11:00:00,66.77,6.7,0.0,51.0,0.43,9
2018-01-01 12:00:00,71.27,7.1,0.0,52.0,0.77,9
2018-01-01 13:00:00,71.85,7.2,0.0,53.0,1.64,2
2018-01-01 14:00:00,65.29,7.5,0.0,53.0,0.83,7
2018-01-01 15:00:00,45.52,7.4,0.0,54.0,0.89,4
2018-01-01 16:00:00,16.99,7.1,0.0,52.0,0.45,3
2018-01-01 17:00:00,0.99,7.0,0.0,49.0,0.47,1
2018-01-01 18:00:00,0.0,6.5,0.0,49.0,0.05,0
2018-01-01 19:00:00,0.0,6.3,0.0,51.0,0.0,0
2018-01-01 20:00:00,0.0,6.4,0.0,54.0,0.0,0
2018-01-01 21:00:00,0.0,6.4,0.0,54.0,0.0,3
2018-01-01 22:00:00,0.0,6.0,0.0,50.0,0.0,0
2018-01-01 23:00:00,0.0,4.9,0.0,56.0,0.0,0
2018-01-02 00:00:00,0.0,4.3,0.0,59.0,0.0,0
2018-01-02 01:00:00,0.0,3.8,0.0,59.0,0.0,0
2018-01-02 02:00:00,0.0,3.4,0.0,60.0,0.0,0
2018-01-02 03:00:00,0.0,3.7,0.0,58.0,0.0,0
2018-01-02 04:00:00,0.0,3.4,0.0,59.0,0.0,0
2018-01-02 05:00:00,0.0,3.3,0.0,59.0,0.0,1
2018-01-02 06:00:00,0.0,3.5,0.0,59.0,0.0,2
2018-01-02 07:00:00,0.21,3.4,0.0,58.0,0.0,0
2018-01-02 08:00:00,9.9,3.6,0.0,57.0,0.01,0
2018-01-02 09:00:00,38.24,5.1,0.0,51.0,0.31,0
2018-01-02 10:00:00,64.41,8.7,0.0,42.0,0.82,2
2018-01-02 11:00:00,66.89,8.4,0.0,41.0,1.36,2
2018-01-02 12:00:00,78.61,8.8,0.0,42.0,1.63,1
2018-01-02 13:00:00,79.59,8.9,0.0,43.0,1.84,0
2018-01-02 14:00:00,63.48,8.9,0.0,45.0,1.79,0
2018-01-02 15:00:00,32.67,9.5,0.0,45.0,1.42,2
2018-01-02 16:00:00,11.8,9.2,0.0,41.0,0.9,2
2018-01-02 17:00:00,0.84,8.6,0.0,41.0,0.43,3
2018-01-02 18:00:00,0.0,8.8,0.0,40.0,0.02,8
2018-01-02 19:00:00,0.0,8.7,0.0,44.0,0.0,0
2018-01-02 20:00:00,0.0,8.8,0.0,50.0,0.0,0
2018-01-02 21:00:00,0.0,8.5,0.0,61.0,0.0,8
2018-01-02 22:00:00,0.0,8.4,0.0,60.0,0.0,0
2018-01-02 23:00:00,0.0,8.5,0.0,61.0,0.0,0
2018-01-03 00:00:00,0.0,8.4,0.0,72.0,0.0,9
2018-01-03 01:00:00,0.0,8.2,0.0,69.0,0.0,0
2018-01-03 02:00:00,0.0,7.4,0.0,69.0,0.0,0
2018-01-03 03:00:00,0.0,6.4,0.0,53.0,0.0,8
2018-01-03 04:00:00,0.0,6.0,0.0,60.0,0.0,8
2018-01-03 05:00:00,0.0,5.7,0.0,63.0,0.0,9
2018-01-03 06:00:00,0.0,5.3,0.0,58.0,0.0,8
2018-01-03 07:00:00,0.01,5.2,0.0,61.0,0.0,8
2018-01-03 08:00:00,1.94,5.1,0.0,63.0,0.0,8
2018-01-03 09:00:00,13.78,5.0,0.0,64.0,0.15,5
2018-01-03 10:00:00,46.86,6.0,0.0,58.0,0.87,5
2018-01-03 11:00:00,77.29,6.0,0.0,58.0,1.28,6
2018-01-03 12:00:00,84.49,5.6,0.0,61.0,1.24,8
2018-01-03 13:00:00,79.4,6.5,0.0,55.0,1.36,6
2018-01-03 14:00:00,51.6,6.1,0.0,59.0,1.53,8
2018-01-03 15:00:00,33.57,5.4,0.0,59.0,0.81,8
2018-01-03 16:00:00,7.95,5.1,0.0,61.0,0.42,8
2018-01-03 17:00:00,0.34,4.8,0.0,60.0,0.15,8
2018-01-03 18:00:00,0.0,4.4,0.0,63.0,0.03,7
2018-01-03 19:00:00,0.0,4.4,0.0,65.0,0.0,0
2018-01-03 20:00:00,0.0,4.1,0.0,61.0,0.0,5
2018-01-03 21:00:00,0.0,3.8,0.0,60.0,0.0,8
2018-01-03 22:00:00,0.0,3.7,0.0,62.0,0.0,0
2018-01-03 23:00:00,0.0,3.6,0.0,62.0,0.0,0
2018-01-04 00:00:00,0.0,3.7,0.0,64.0,0.0,10
2018-01-04 01:00:00,0.0,3.7,0.0,64.0,0.0,0
2018-01-04 02:00:00,0.0,3.9,0.0,64.0,0.0,0
2018-01-04 03:00:00,0.0,3.9,0.0,66.0,0.0,10
2018-01-04 04:00:00,0.0,3.7,0.0,67.0,0.0,10
2018-01-04 05:00:00,0.0,3.8,0.0,68.0,0.0,10
2018-01-04 06:00:00,0.0,3.9,0.0,70.0,0.0,10
2018-01-04 07:00:00,0.01,4.1,0.0,69.0,0.0,10
2018-01-04 08:00:00,3.56,3.8,0.0,73.0,0.0,10
2018-01-04 09:00:00,9.06,4.0,0.0,69.0,0.06,10
2018-01-04 10:00:00,18.63,4.0,0.0,69.0,0.26,10
2018-01-04 11:00:00,23.79,4.2,0.0,69.0,0.36,10
2018-01-04 12:00:00,27.77,4.5,0.0,67.0,0.39,10
2018-01-04 13:00:00,20.39,4.2,0.0,69.0,0.35,10
2018-01-04 14:00:00,14.14,4.3,0.0,68.0,0.28,10
2018-01-04 15:00:00,8.61,4.2,0.0,68.0,0.24,10
2018-01-04 16:00:00,2.71,4.3,0.0,66.0,0.15,10
2018-01-04 17:00:00,0.2,4.3,0.0,65.0,0.1,10
2018-01-04 18:00:00,0.0,4.4,0.0,63.0,0.0,10
2018-01-04 19:00:00,0.0,4.5,0.0,64.0,0.0,0
2018-01-04 20:00:00,0.0,4.4,0.0,66.0,0.0,0
2018-01-04 21:00:00,0.0,4.1,0.0,67.0,0.0,10
2018-01-04 22:00:00,0.0,4.0,0.0,69.0,0.0,10
2018-01-04 23:00:00,0.0,3.2,0.0,81.0,0.0,10
2018-01-05 00:00:00,0.0,2.5,0.6,90.0,0.0,10
2018-01-05 01:00:00,0.0,2.0,0.0,92.0,0.0,10
2018-01-05 02:00:00,0.0,2.1,0.0,93.0,0.0,10
2018-01-05 03:00:00,0.0,2.0,2.8,94.0,0.0,10
2018-01-05 04:00:00,0.0,2.2,0.0,93.0,0.0,10
2018-01-05 05:00:00,0.0,2.9,0.0,92.0,0.0,10
2018-01-05 06:00:00,0.0,4.0,1.4,84.0,0.0,10
2018-01-05 07:00:00,0.0,4.3,0.0,74.0,0.0,10
2018-01-05 08:00:00,0.49,4.4,0.0,79.0,0.0,10
2018-01-05 09:00:00,6.45,4.6,0.0,72.0,0.03,10
2018-01-05 10:00:00,15.93,4.9,0.0,73.0,0.12,10
2018-01-05 11:00:00,22.09,5.3,0.0,68.0,0.22,10
2018-01-05 12:00:00,21.03,5.7,0.0,68.0,0.26,10
2018-01-05 13:00:00,14.43,5.8,0.0,71.0,0.2,10
2018-01-05 14:00:00,11.12,6.1,0.0,67.0,0.13,10
2018-01-05 15:00:00,8.12,6.1,0.0,64.0,0.12,10
2018-01-05 16:00:00,2.4,6.1,0.0,61.0,0.15,9
2018-01-05 17:00:00,0.09,6.2,0.0,63.0,0.03,9
2018-01-05 18:00:00,0.0,6.4,0.0,64.0,0.0,10
2018-01-05 19:00:00,0.0,6.2,0.0,62.0,0.0,0
2018-01-05 20:00:00,0.0,6.1,0.0,63.0,0.0,0
2018-01-05 21:00:00,0.0,6.0,0.0,61.0,0.0,10
2018-01-05 22:00:00,0.0,5.9,0.0,61.0,0.0,0
2018-01-05 23:00:00,0.0,6.0,0.0,62.0,0.0,0
2018-01-06 00:00:00,0.0,5.7,0.0,57.0,0.0,9
2018-01-06 01:00:00,0.0,6.0,0.0,58.0,0.0,0
2018-01-06 02:00:00,0.0,5.7,0.0,60.0,0.0,0
2018-01-06 03:00:00,0.0,5.8,0.0,62.0,0.0,9
2018-01-06 04:00:00,0.0,5.6,0.0,59.0,0.0,9
2018-01-06 05:00:00,0.0,5.8,0.0,63.0,0.0,9
2018-01-06 06:00:00,0.0,5.8,0.0,66.0,0.0,9
2018-01-06 07:00:00,0.13,5.6,0.0,64.0,0.0,8
2018-01-06 08:00:00,6.66,5.5,0.0,62.0,0.0,9
2018-01-06 09:00:00,25.75,5.4,0.0,59.0,0.14,8
2018-01-06 10:00:00,49.78,5.8,0.0,60.0,0.44,8
2018-01-06 11:00:00,72.5,6.6,0.0,57.0,1.02,7
2018-01-06 12:00:00,83.96,7.7,0.0,53.0,1.73,5
2018-01-06 13:00:00,80.19,7.0,0.0,56.0,1.52,6
2018-01-06 14:00:00,68.87,7.7,0.0,55.0,2.04,5
2018-01-06 15:00:00,51.15,7.8,0.0,55.0,1.57,4
2018-01-06 16:00:00,11.94,7.4,0.0,52.0,1.11,1
2018-01-06 17:00:00,0.74,6.6,0.0,56.0,0.32,7
2018-01-06 18:00:00,0.0,6.4,0.0,56.0,0.03,6
2018-01-06 19:00:00,0.0,6.3,0.0,60.0,0.0,0
2018-01-06 20:00:00,0.0,5.9,0.0,61.0,0.0,0
2018-01-06 21:00:00,0.0,5.5,0.0,64.0,0.0,2
2018-01-06 22:00:00,0.0,5.3,0.0,66.0,0.0,0
2018-01-06 23:00:00,0.0,5.2,0.0,68.0,0.0,0
2018-01-07 00:00:00,0.0,4.8,0.0,68.0,0.0,2
2018-01-07 01:00:00,0.0,4.8,0.0,69.0,0.0,0
2018-01-07 02:00:00,0.0,4.6,0.0,70.0,0.0,0
2018-01-07 03:00:00,0.0,4.7,0.0,71.0,0.0,4
2018-01-07 04:00:00,0.0,4.6,0.0,69.0,0.0,7
2018-01-07 05:00:00,0.0,5.2,0.0,66.0,0.0,9
2018-01-07 06:00:00,0.0,5.7,0.0,66.0,0.0,9
2018-01-07 07:00:00,0.0,6.0,0.0,66.0,0.0,6
2018-01-07 08:00:00,1.04,6.0,0.0,59.0,0.0,9
2018-01-07 09:00:00,5.32,7.0,0.0,56.0,0.08,10
2018-01-07 10:00:00,12.12,8.4,0.0,63.0,0.21,10
2018-01-07 11:00:00,7.81,9.8,0.0,61.0,0.38,10
2018-01-07 12:00:00,11.74,10.1,0.0,62.0,0.37,10
2018-01-07 13:00:00,16.87,10.7,0.0,62.0,0.37,7
2018-01-07 14:00:00,9.63,11.5,0.0,58.0,0.67,7
2018-01-07 15:00:00,5.86,11.2,0.0,60.0,0.43,10
2018-01-07 16:00:00,2.0,10.5,0.0,70.0,0.15,10
2018-01-07 17:00:00,0.18,10.2,0.0,75.0,0.04,10
2018-01-07 18:00:00,0.0,10.2,0.0,76.0,0.0,10
2018-01-07 19:00:00,0.0,11.0,0.0,76.0,0.0,10
2018-01-07 20:00:00,0.0,11.4,0.0,72.0,0.0,10
2018-01-07 21:00:00,0.0,9.2,1.4,85.0,0.0,10
2018-01-07 22:00:00,0.0,9.9,0.0,90.0,0.0,10
2018-01-07 23:00:00,0.0,9.5,0.0,92.0,0.0,10
2018-01-08 00:00:00,0.0,9.5,2.2,93.0,0.0,10
2018-01-08 01:00:00,0.0,9.7,0.0,92.0,0.0,10
2018-01-08 02:00:00,0.0,10.0,0.0,93.0,0.0,10
2018-01-08 03:00:00,0.0,10.1,0.1,92.0,0.0,10
2018-01-08 04:00:00,0.0,10.3,0.0,93.0,0.0,10
2018-01-08 05:00:00,0.0,10.7,0.0,94.0,0.0,10
2018-01-08 06:00:00,0.0,11.0,0.0,90.0,0.0,10
2018-01-08 07:00:00,0.0,10.5,0.0,91.0,0.0,10
2018-01-08 08:00:00,0.32,10.8,0.0,91.0,0.0,10
2018-01-08 09:00:00,3.77,11.2,1.0,94.0,0.02,10
2018-01-08 10:00:00,6.38,8.7,0.0,95.0,0.05,10
2018-01-08 11:00:00,10.23,7.9,0.0,95.0,0.04,10
2018-01-08 12:00:00,11.28,8.1,2.6,96.0,0.09,10
2018-01-08 13:00:00,11.56,7.7,0.0,95.0,0.15,10
2018-01-08 14:00:00,11.39,7.8,0.0,88.0,0.2,10
2018-01-08 15:00:00,7.27,7.7,0.3,79.0,0.13,10
2018-01-08 16:00:00,6.05,7.6,0.0,74.0,0.15,10
2018-01-08 17:00:00,0.44,7.5,0.0,69.0,0.24,10
2018-01-08 18:00:00,0.0,7.8,0.0,72.0,0.0,10
2018-01-08 19:00:00,0.0,7.3,0.0,80.0,0.0,10
2018-01-08 20:00:00,0.0,7.8,0.0,80.0,0.0,10
2018-01-08 21:00:00,0.0,7.2,0.1,80.0,0.0,10
2018-01-08 22:00:00,0.0,7.3,0.0,62.0,0.0,10
2018-01-08 23:00:00,0.0,7.1,0.0,59.0,0.0,0
2018-01-09 00:00:00,0.0,6.1,0.0,66.0,0.0,10
2018-01-09 01:00:00,0.0,5.8,0.0,68.0,0.0,10
2018-01-09 02:00:00,0.0,5.7,0.0,69.0,0.0,10
2018-01-09 03:00:00,0.0,5.3,0.0,63.0,0.0,10
2018-01-09 04:00:00,0.0,4.6,0.0,56.0,0.0,10
2018-01-09 05:00:00,0.0,4.1,0.0,63.0,0.0,10
2018-01-09 06:00:00,0.0,4.2,0.0,57.0,0.0,10
2018-01-09 07:00:00,0.01,3.0,0.0,70.0,0.0,10
2018-01-09 08:00:00,2.69,4.0,0.0,53.0,0.0,9
2018-01-09 09:00:00,18.87,4.1,0.0,57.0,0.2,8
2018-01-09 10:00:00,42.38,4.3,0.0,55.0,0.61,8
2018-01-09 11:00:00,47.94,3.9,0.0,69.0,0.56,9
2018-01-09 12:00:00,48.27,5.6,0.0,53.0,1.03,8
2018-01-09 13:00:00,44.52,4.6,0.0,57.0,0.91,8
2018-01-09 14:00:00,40.61,5.3,0.0,54.0,0.9,8
2018-01-09 15:00:00,25.67,4.7,0.0,59.0,0.48,9
2018-01-09 16:00:00,9.8,4.4,0.0,64.0,0.41,9
2018-01-09 17:00:00,0.74,4.7,0.0,66.0,0.1,8
2018-01-09 18:00:00,0.0,4.8,0.0,56.0,0.01,9
2018-01-09 19:00:00,0.0,5.0,0.0,57.0,0.0,0
2018-01-09 20:00:00,0.0,5.2,0.0,56.0,0.0,0
2018-01-09 21:00:00,0.0,5.3,0.0,59.0,0.0,9
2018-01-09 22:00:00,0.0,4.6,0.0,66.0,0.0,9
2018-01-09 23:00:00,0.0,4.5,0.0,66.0,0.0,9
2018-01-10 00:00:00,0.0,5.5,0.4,61.0,0.0,8
2018-01-10 01:00:00,0.0,5.0,0.0,61.0,0.0,9
2018-01-10 02:00:00,0.0,4.8,0.0,68.0,0.0,7
2018-01-10 03:00:00,0.0,3.4,0.6,85.0,0.0,9
2018-01-10 04:00:00,0.0,3.5,0.0,81.0,0.0,9
2018-01-10 05:00:00,0.0,2.5,0.0,90.0,0.0,9
2018-01-10 06:00:00,0.0,3.8,2.1,79.0,0.0,9
2018-01-10 07:00:00,0.03,4.4,0.0,58.0,0.0,9
2018-01-10 08:00:00,2.45,3.8,0.0,70.0,0.01,9
2018-01-10 09:00:00,7.43,2.0,0.0,82.0,0.13,9
2018-01-10 10:00:00,17.3,3.2,0.0,65.0,0.35,9
2018-01-10 11:00:00,32.13,2.0,0.0,90.0,0.78,8
2018-01-10 12:00:00,32.7,1.9,0.5,85.0,0.87,8
2018-01-10 13:00:00,41.56,2.9,0.0,61.0,0.97,8
2018-01-10 14:00:00,32.06,3.3,0.0,55.0,0.75,7
2018-01-10 15:00:00,14.85,2.4,0.1,59.0,1.08,8
2018-01-10 16:00:00,4.05,2.2,0.0,69.0,0.38,8
2018-01-10 17:00:00,0.27,2.2,0.0,58.0,0.12,9
2018-01-10 18:00:00,0.0,2.4,0.0,60.0,0.01,7
2018-01-10 19:00:00,0.0,2.2,0.0,58.0,0.0,0
2018-01-10 20:00:00,0.0,1.2,0.0,63.0,0.0,6
2018-01-10 21:00:00,0.0,1.8,0.1,65.0,0.0,8
2018-01-10 22:00:00,0.0,1.9,0.0,53.0,0.0,0
2018-01-10 23:00:00,0.0,1.7,0.0,47.0,0.0,0
2018-01-11 00:00:00,0.0,1.4,0.0,60.0,0.0,8
2018-01-11 01:00:00,0.0,1.4,0.0,51.0,0.0,0
2018-01-11 02:00:00,0.0,0.9,0.0,65.0,0.0,8
2018-01-11 03:00:00,0.0,0.6,0.0,72.0,0.0,9
2018-01-11 04:00:00,0.0,0.3,0.0,79.0,0.0,9
2018-01-11 05:00:00,0.0,1.1,0.0,51.0,0.0,8
2018-01-11 06:00:00,0.0,-0.2,0.2,69.0,0.0,9
2018-01-11 07:00:00,0.0,0.1,0.0,77.0,0.0,9
2018-01-11 08:00:00,0.09,-1.1,0.0,92.0,0.0,9
2018-01-11 09:00:00,1.04,-1.0,3.2,95.0,0.08,9
2018-01-11 10:00:00,2.03,-0.6,0.0,90.0,0.31,9
2018-01-11 11:00:00,1.87,-0.3,0.0,87.0,0.35,9
2018-01-11 12:00:00,4.14,1.0,1.5,72.0,0.79,9
2018-01-11 13:00:00,8.6,0.7,0.0,72.0,1.25,7
2018-01-11 14:00:00,7.19,-0.5,0.0,84.0,0.97,9
2018-01-11 15:00:00,5.09,-0.2,1.2,90.0,1.1,9
2018-01-11 16:00:00,0.3,0.9,0.0,79.0,0.66,7
2018-01-11 17:00:00,0.01,0.3,0.0,87.0,0.21,9
2018-01-11 18:00:00,0.0,0.0,1.3,88.0,0.02,9
2018-01-11 19:00:00,0.0,0.0,0.0,87.0,0.0,9
2018-01-11 20:00:00,0.0,0.1,0.0,81.0,0.0,9
2018-01-11 21:00:00,0.0,-0.2,0.6,82.0,0.0,8
2018-01-11 22:00:00,0.0,-0.6,0.0,74.0,0.0,8
2018-01-11 23:00:00,0.0,-2.0,0.0,90.0,0.0,8
2018-01-12 00:00:00,0.0,-0.4,0.3,80.0,0.0,8
2018-01-12 01:00:00,0.0,0.0,0.0,71.0,0.0,8
2018-01-12 02:00:00,0.0,-0.7,0.0,73.0,0.0,9
2018-01-12 03:00:00,0.0,-1.8,0.2,90.0,0.0,8
2018-01-12 04:00:00,0.0,-2.1,0.0,90.0,0.0,8
2018-01-12 05:00:00,0.0,-0.4,0.0,68.0,0.0,8
2018-01-12 06:00:00,0.0,-0.1,0.5,70.0,0.0,8
2018-01-12 07:00:00,0.0,0.1,0.0,75.0,0.0,8
2018-01-12 08:00:00,0.14,0.1,0.0,85.0,0.0,8
2018-01-12 09:00:00,1.61,0.6,0.9,73.0,0.03,9
2018-01-12 10:00:00,5.65,0.9,0.0,56.0,0.28,8
2018-01-12 11:00:00,10.84,0.3,0.0,78.0,0.2,9
2018-01-12 12:00:00,12.34,0.8,0.2,71.0,0.47,9
2018-01-12 13:00:00,14.11,0.9,0.0,66.0,0.63,9
2018-01-12 14:00:00,13.03,0.6,0.0,73.0,0.53,9
2018-01-12 15:00:00,8.54,1.0,0.0,70.0,0.32,8
2018-01-12 16:00:00,3.92,1.6,0.0,63.0,0.23,8
2018-01-12 17:00:00,0.34,1.4,0.0,69.0,0.16,8
2018-01-12 18:00:00,0.0,1.4,0.0,61.0,0.01,8
2018-01-12 19:00:00,0.0,1.5,0.0,63.0,0.0,8
2018-01-12 20:00:00,0.0,1.8,0.0,62.0,0.0,0
2018-01-12 21:00:00,0.0,1.9,0.0,64.0,0.0,9
2018-01-12 22:00:00,0.0,2.0,0.0,71.0,0.0,9
2018-01-12 23:00:00,0.0,2.2,0.0,71.0,0.0,9
2018-01-13 00:00:00,0.0,2.1,0.0,70.0,0.0,9
2018-01-13 01:00:00,0.0,1.5,0.0,77.0,0.0,9
2018-01-13 02:00:00,0.0,1.8,0.0,67.0,0.0,0
2018-01-13 03:00:00,0.0,3.3,0.0,59.0,0.0,9
2018-01-13 04:00:00,0.0,3.5,0.0,59.0,0.0,9
2018-01-13 05:00:00,0.0,3.6,0.0,55.0,0.0,9
2018-01-13 06:00:00,0.0,3.5,0.0,63.0,0.0,9
2018-01-13 07:00:00,0.01,3.8,0.0,58.0,0.0,9
2018-01-13 08:00:00,1.84,3.9,0.0,60.0,0.0,9
2018-01-13 09:00:00,11.1,4.4,0.0,56.0,0.03,9
2018-01-13 10:00:00,25.82,4.2,0.0,63.0,0.16,9
2018-01-13 11:00:00,39.02,5.1,0.0,57.0,0.67,8
2018-01-13 12:00:00,49.75,5.1,0.0,61.0,1.3,8
2018-01-13 13:00:00,53.1,5.6,0.0,55.0,0.9,8
2018-01-13 14:00:00,52.25,6.1,0.0,54.0,1.09,8
2018-01-13 15:00:00,41.74,5.6,0.0,57.0,0.62,8
2018-01-13 16:00:00,17.13,5.7,0.0,55.0,0.59,8
2018-01-13 17:00:00,1.47,5.8,0.0,55.0,0.18,8
2018-01-13 18:00:00,0.0,5.5,0.0,59.0,0.02,9
2018-01-13 19:00:00,0.0,5.4,0.0,61.0,0.0,0
2018-01-13 20:00:00,0.0,5.4,0.0,63.0,0.0,0
2018-01-13 21:00:00,0.0,5.0,0.0,66.0,0.0,9
2018-01-13 22:00:00,0.0,4.8,0.0,67.0,0.0,0
2018-01-13 23:00:00,0.0,4.5,0.0,68.0,0.0,0
2018-01-14 00:00:00,0.0,3.7,0.0,69.0,0.0,9
2018-01-14 01:00:00,0.0,3.4,0.0,70.0,0.0,0
2018-01-14 02:00:00,0.0,3.3,0.0,71.0,0.0,0
2018-01-14 03:00:00,0.0,3.3,0.0,71.0,0.0,6
2018-01-14 04:00:00,0.0,3.2,0.0,71.0,0.0,8
2018-01-14 05:00:00,0.0,3.3,0.0,73.0,0.0,8
2018-01-14 06:00:00,0.0,3.5,0.0,73.0,0.0,7
2018-01-14 07:00:00,0.03,4.1,0.0,70.0,0.0,8
2018-01-14 08:00:00,3.15,4.3,0.0,67.0,0.0,9
2018-01-14 09:00:00,11.5,5.5,0.0,62.0,0.14,9
2018-01-14 10:00:00,21.89,6.8,0.0,62.0,0.44,9
2018-01-14 11:00:00,45.01,8.4,0.0,59.0,0.85,9
2018-01-14 12:00:00,46.42,10.9,0.0,51.0,1.35,3
2018-01-14 13:00:00,47.44,11.0,0.0,54.0,1.68,8
2018-01-14 14:00:00,43.87,11.3,0.0,49.0,1.94,3
2018-01-14 15:00:00,35.44,11.5,0.0,49.0,1.66,3
2018-01-14 16:00:00,14.64,12.3,0.0,48.0,1.23,2
2018-01-14 17:00:00,1.15,11.2,0.0,52.0,0.64,1
2018-01-14 18:00:00,0.0,10.5,0.0,56.0,0.08,1
2018-01-14 19:00:00,0.0,8.5,0.0,64.0,0.0,0
2018-01-14 20:00:00,0.0,7.9,0.0,67.0,0.0,0
2018-01-14 21:00:00,0.0,8.6,0.0,63.0,0.0,8
2018-01-14 22:00:00,0.0,9.0,0.0,63.0,0.0,0
2018-01-14 23:00:00,0.0,8.6,0.0,67.0,0.0,0
2018-01-15 00:00:00,0.0,8.7,0.0,68.0,0.0,2
2018-01-15 01:00:00,0.0,10.2,0.0,65.0,0.0,0
2018-01-15 02:00:00,0.0,7.8,0.0,71.0,0.0,0
2018-01-15 03:00:00,0.0,9.3,0.0,67.0,0.0,2
2018-01-15 04:00:00,0.0,9.7,0.0,69.0,0.0,2
2018-01-15 05:00:00,0.0,9.6,0.0,69.0,0.0,0
2018-01-15 06:00:00,0.0,9.8,0.0,69.0,0.0,1
2018-01-15 07:00:00,0.15,9.9,0.0,70.0,0.0,7
2018-01-15 08:00:00,9.87,10.2,0.0,72.0,0.01,8
2018-01-15 09:00:00,34.74,10.8,0.0,72.0,0.21,5
2018-01-15 10:00:00,63.86,12.3,0.0,67.0,0.62,6
2018-01-15 11:00:00,63.01,12.6,0.0,69.0,1.23,8
2018-01-15 12:00:00,79.63,13.1,0.0,67.0,1.2,5
2018-01-15 13:00:00,84.29,13.7,0.0,66.0,1.93,3
2018-01-15 14:00:00,77.08,13.7,0.0,67.0,2.03,0
2018-01-15 15:00:00,55.87,13.6,0.0,65.0,1.76,0
2018-01-15 16:00:00,25.7,13.0,0.0,69.0,1.29,0
2018-01-15 17:00:00,2.34,12.0,0.0,71.0,0.65,0
2018-01-15 18:00:00,0.0,11.4,0.0,74.0,0.11,0
2018-01-15 19:00:00,0.0,10.5,0.0,78.0,0.0,0
2018-01-15 20:00:00,0.0,9.9,0.0,79.0,0.0,0
2018-01-15 21:00:00,0.0,9.6,0.0,79.0,0.0,1
2018-01-15 22:00:00,0.0,9.1,0.0,82.0,0.0,0
2018-01-15 23:00:00,0.0,9.1,0.0,79.0,0.0,0
2018-01-16 00:00:00,0.0,8.9,0.0,74.0,0.0,5
2018-01-16 01:00:00,0.0,9.6,0.0,71.0,0.0,0
2018-01-16 02:00:00,0.0,9.6,0.0,72.0,0.0,0
2018-01-16 03:00:00,0.0,9.8,0.0,74.0,0.0,8
2018-01-16 04:00:00,0.0,10.6,0.0,74.0,0.0,10
2018-01-16 05:00:00,0.0,11.1,0.0,77.0,0.0,10
2018-01-16 06:00:00,0.0,11.1,0.0,81.0,0.0,10
2018-01-16 07:00:00,0.01,11.1,0.0,82.0,0.0,10
2018-01-16 08:00:00,0.79,11.5,0.0,81.0,0.0,10
2018-01-16 09:00:00,4.14,12.4,0.0,79.0,0.06,10
2018-01-16 10:00:00,6.49,13.0,0.0,80.0,0.11,10
2018-01-16 11:00:00,8.79,13.3,0.0,84.0,0.21,10
2018-01-16 12:00:00,8.52,13.6,1.8,87.0,0.41,10
2018-01-16 13:00:00,4.93,13.7,0.0,92.0,0.33,10
2018-01-16 14:00:00,4.25,13.7,0.0,94.0,0.22,10
2018-01-16 15:00:00,2.35,13.7,4.2,96.0,0.14,10
2018-01-16 16:00:00,0.81,14.4,0.0,96.0,0.12,10
2018-01-16 17:00:00,0.01,13.8,0.0,96.0,0.06,10
2018-01-16 18:00:00,0.0,13.4,5.7,97.0,0.0,10
2018-01-16 19:00:00,0.0,12.9,0.0,97.0,0.0,10
2018-01-16 20:00:00,0.0,11.3,0.0,97.0,0.0,10
2018-01-16 21:00:00,0.0,11.4,4.0,98.0,0.0,10
2018-01-16 22:00:00,0.0,11.4,0.0,97.0,0.0,10
2018-01-16 23:00:00,0.0,11.2,0.0,97.0,0.0,10
2018-01-17 00:00:00,0.0,11.1,0.8,97.0,0.0,10
2018-01-17 01:00:00,0.0,11.0,0.0,96.0,0.0,10
2018-01-17 02:00:00,0.0,10.9,0.0,96.0,0.0,10
2018-01-17 03:00:00,0.0,10.8,0.6,97.0,0.0,10
2018-01-17 04:00:00,0.0,10.8,0.0,96.0,0.0,10
2018-01-17 05:00:00,0.0,10.1,0.0,96.0,0.0,10
2018-01-17 06:00:00,0.0,9.6,1.8,96.0,0.0,10
2018-01-17 07:00:00,0.01,9.2,0.0,96.0,0.0,10
2018-01-17 08:00:00,1.22,9.2,0.0,94.0,0.0,10
2018-01-17 09:00:00,4.34,8.7,1.4,89.0,0.01,10
2018-01-17 10:00:00,25.56,8.7,0.0,85.0,0.08,10
2018-01-17 11:00:00,59.57,8.9,0.0,81.0,0.36,8
2018-01-17 12:00:00,78.64,9.7,0.0,77.0,0.95,9
2018-01-17 13:00:00,79.58,10.4,0.0,72.0,1.59,8
