unique_id,ds,cutoff,LSTM,GRU,NHITS,y,Ensemble_Mean,Ensemble_Weighted
jeju_solar,2023-01-06 00:00:00,2023-01-05 23:00:00,10.243263,8.082939,-1.054409,0.0,5.7572646,6.2058644
jeju_solar,2023-01-06 01:00:00,2023-01-05 23:00:00,1.9869022,-1.1351738,-1.7527866,0.19,-0.30035272,-0.07162726
jeju_solar,2023-01-06 02:00:00,2023-01-05 23:00:00,-0.58571243,-1.0652885,-2.6289883,0.18,-1.426663,-1.3425682
jeju_solar,2023-01-06 03:00:00,2023-01-05 23:00:00,-0.43376923,-0.21446037,-2.6361675,0.31,-1.094799,-1.0286961
jeju_solar,2023-01-06 04:00:00,2023-01-05 23:00:00,0.39645386,0.44994164,-0.6470909,0.07,0.06643486,0.099436745
jeju_solar,2023-01-06 05:00:00,2023-01-05 23:00:00,1.0140934,0.60243416,2.4712124,0.04,1.36258,1.3277314
jeju_solar,2023-01-06 06:00:00,2023-01-05 23:00:00,1.355442,0.6788845,-0.65408134,0.13,0.46008173,0.5496178
jeju_solar,2023-01-06 07:00:00,2023-01-05 23:00:00,1.7545776,1.1879635,-2.2576847,0.22,0.22828548,0.3809147
jeju_solar,2023-01-06 08:00:00,2023-01-05 23:00:00,9.132244,10.603424,13.037685,5.23,10.924451,10.745231
jeju_solar,2023-01-06 09:00:00,2023-01-05 23:00:00,55.633785,45.966545,56.44922,24.84,52.68318,52.97825
jeju_solar,2023-01-06 10:00:00,2023-01-05 23:00:00,107.56382,81.288666,98.24358,75.89,95.69869,96.8852
jeju_solar,2023-01-06 11:00:00,2023-01-05 23:00:00,134.96863,104.75203,126.17155,54.62,121.96407,123.26453
jeju_solar,2023-01-06 12:00:00,2023-01-05 23:00:00,133.48029,119.48433,143.49646,46.71,132.15369,132.28635
jeju_solar,2023-01-06 13:00:00,2023-01-05 23:00:00,119.29344,121.760704,141.94972,62.13,127.667946,126.830505
jeju_solar,2023-01-06 14:00:00,2023-01-05 23:00:00,100.87313,103.601555,127.91258,46.69,110.79575,109.8035
jeju_solar,2023-01-06 15:00:00,2023-01-05 23:00:00,72.68804,67.4601,96.394745,62.7,78.847626,78.231674
jeju_solar,2023-01-06 16:00:00,2023-01-05 23:00:00,25.721565,22.924341,47.855354,23.25,32.167088,31.522537
jeju_solar,2023-01-06 17:00:00,2023-01-05 23:00:00,5.055912,4.670866,14.788785,4.25,8.171855,7.86026
jeju_solar,2023-01-06 18:00:00,2023-01-05 23:00:00,4.2216988,4.0679474,2.4622402,1.34,3.5839622,3.6477358
jeju_solar,2023-01-06 19:00:00,2023-01-05 23:00:00,4.328911,4.3136806,1.0463734,2.79,3.229655,3.3395805
jeju_solar,2023-01-06 20:00:00,2023-01-05 23:00:00,2.9448166,3.6290455,1.6895332,1.36,2.754465,2.7735002
jeju_solar,2023-01-06 21:00:00,2023-01-05 23:00:00,1.3498535,2.0651112,0.3775444,0.07,1.2641697,1.2727382
jeju_solar,2023-01-06 22:00:00,2023-01-05 23:00:00,0.1215229,0.6622257,0.1725769,0.0,0.31877518,0.29904997
jeju_solar,2023-01-06 23:00:00,2023-01-05 23:00:00,-0.17592049,0.28485107,1.1104546,0.0,0.40646172,0.3482235
jeju_solar,2023-01-07 00:00:00,2023-01-05 23:00:00,0.11495018,0.35373497,0.89759254,0.0,0.4554259,0.42137834
jeju_solar,2023-01-07 01:00:00,2023-01-05 23:00:00,0.34057426,0.52017975,0.627615,0.13,0.496123,0.48056817
jeju_solar,2023-01-07 02:00:00,2023-01-05 23:00:00,0.6651058,0.44080544,-1.0314846,0.1,0.024808884,0.08883858
jeju_solar,2023-01-07 03:00:00,2023-01-05 23:00:00,1.1129818,0.28237152,-2.4856358,0.0,-0.3634275,-0.21578658
jeju_solar,2023-01-07 04:00:00,2023-01-05 23:00:00,1.0524406,0.4109192,0.13020325,0.01,0.5311877,0.583313
jeju_solar,2023-01-07 05:00:00,2023-01-05 23:00:00,0.9750061,0.3335762,0.48487854,0.0,0.5978203,0.6355389
jeju_solar,2023-01-07 06:00:00,2023-01-05 23:00:00,1.1269093,0.12880898,-4.149267,0.0,-0.96451634,-0.7553738
jeju_solar,2023-01-07 07:00:00,2023-01-05 23:00:00,1.9784107,1.642292,-3.1555805,0.55,0.15504074,0.33737773
jeju_solar,2023-01-07 08:00:00,2023-01-05 23:00:00,15.047767,13.830744,15.530001,24.94,14.802836,14.827331
jeju_solar,2023-01-07 09:00:00,2023-01-05 23:00:00,55.249012,31.099922,59.040703,85.81,48.463215,49.141792
jeju_solar,2023-01-07 10:00:00,2023-01-05 23:00:00,89.86793,58.216606,101.96351,156.44,83.34934,84.001205
jeju_solar,2023-01-07 11:00:00,2023-01-05 23:00:00,111.1113,79.53654,127.03667,210.57,105.89484,106.41648
jeju_solar,2023-01-07 12:00:00,2023-01-05 23:00:00,109.87008,92.91156,144.38226,236.25,115.721306,115.136185
jeju_solar,2023-01-07 13:00:00,2023-01-05 23:00:00,94.81937,92.97568,137.65694,230.73,108.483986,107.11753
jeju_solar,2023-01-07 14:00:00,2023-01-05 23:00:00,65.96166,77.76115,121.418526,195.96,88.38044,86.138565
jeju_solar,2023-01-07 15:00:00,2023-01-05 23:00:00,39.959217,60.351692,88.12246,134.47,62.811127,60.525932
jeju_solar,2023-01-07 16:00:00,2023-01-05 23:00:00,3.487093,16.076164,46.647194,52.98,22.07015,20.211845
jeju_solar,2023-01-07 17:00:00,2023-01-05 23:00:00,0.2381916,0.6507969,14.501665,8.88,5.130218,4.6410155
jeju_solar,2023-01-07 18:00:00,2023-01-05 23:00:00,2.5920925,2.03335,-0.3681507,5.09,1.4190973,1.5363967
jeju_solar,2023-01-07 19:00:00,2023-01-05 23:00:00,2.6429043,1.9775124,-1.3276978,7.76,1.0975729,1.2521061
jeju_solar,2023-01-07 20:00:00,2023-01-05 23:00:00,1.9655457,1.7225437,1.974865,7.31,1.8876514,1.8954408
jeju_solar,2023-01-07 21:00:00,2023-01-05 23:00:00,1.1973667,0.7441864,1.5130253,3.93,1.1515261,1.1561103
jeju_solar,2023-01-07 22:00:00,2023-01-05 23:00:00,0.6327324,-0.1621952,0.34615707,1.08,0.27223143,0.30828154
jeju_solar,2023-01-07 23:00:00,2023-01-05 23:00:00,0.679636,-0.8404045,-0.22995949,0.12,-0.13024266,-0.049254805
jeju_solar,2023-01-08 00:00:00,2023-01-05 23:00:00,1.1344013,-0.22292137,-0.9445534,0.0,-0.011024475,0.1035181
jeju_solar,2023-01-08 01:00:00,2023-01-05 23:00:00,1.6366158,0.5190048,-0.35852242,0.16,0.5990327,0.7027911
jeju_solar,2023-01-08 02:00:00,2023-01-05 23:00:00,1.6071148,0.3571396,-0.12166786,0.14,0.6141955,0.7134875
jeju_solar,2023-01-08 03:00:00,2023-01-05 23:00:00,1.3057823,-0.13501549,-0.9359741,0.14,0.07826424,0.20101607
jeju_solar,2023-01-08 04:00:00,2023-01-05 23:00:00,0.9320526,-0.30527878,0.8767853,0.06,0.5011864,0.544273
jeju_solar,2023-01-08 05:00:00,2023-01-05 23:00:00,1.4422798,-0.51008415,-0.26597595,0.0,0.22207324,0.34409386
jeju_solar,2023-01-08 06:00:00,2023-01-05 23:00:00,2.4423866,-0.37709236,-2.6336308,0.29,-0.1894455,0.07373768
jeju_solar,2023-01-08 07:00:00,2023-01-05 23:00:00,4.5693817,0.08674812,-2.8165607,0.77,0.6131897,1.0088089
jeju_solar,2023-01-08 08:00:00,2023-01-05 23:00:00,17.24102,15.357882,16.448126,30.23,16.349009,16.43821
jeju_solar,2023-01-08 09:00:00,2023-01-05 23:00:00,53.265976,68.1052,59.073143,113.14,60.148106,59.459896
jeju_solar,2023-01-08 10:00:00,2023-01-05 23:00:00,104.43529,112.859085,108.786415,182.54,108.693596,108.26777
jeju_solar,2023-01-08 11:00:00,2023-01-05 23:00:00,137.96243,141.14285,139.08847,220.89,139.39792,139.25438
jeju_solar,2023-01-08 12:00:00,2023-01-05 23:00:00,147.85544,153.44875,151.50746,232.39,150.93721,150.62904
jeju_solar,2023-01-08 13:00:00,2023-01-05 23:00:00,139.97086,145.04422,147.32256,223.12,144.11255,143.69838
jeju_solar,2023-01-08 14:00:00,2023-01-05 23:00:00,116.862564,126.5261,126.08563,190.52,123.158104,122.52855
jeju_solar,2023-01-08 15:00:00,2023-01-05 23:00:00,99.05183,107.21835,90.47167,130.79,98.91395,98.92774
jeju_solar,2023-01-08 16:00:00,2023-01-05 23:00:00,35.160805,41.29715,47.4838,51.56,41.31392,40.69861
jeju_solar,2023-01-08 17:00:00,2023-01-05 23:00:00,6.230484,9.748383,11.903872,8.99,9.294246,8.98787
jeju_solar,2023-01-08 18:00:00,2023-01-05 23:00:00,5.564348,2.5760555,-2.1057682,5.07,2.0115452,2.3668253
jeju_solar,2023-01-08 19:00:00,2023-01-05 23:00:00,5.0074654,2.307951,-2.3883686,7.48,1.6423492,1.9788611
jeju_solar,2023-01-08 20:00:00,2023-01-05 23:00:00,3.2068844,1.0152683,-0.86610985,7.02,1.118681,1.3275014
jeju_solar,2023-01-08 21:00:00,2023-01-05 23:00:00,1.5316391,0.55205345,0.02910614,3.4,0.70426625,0.7870035
jeju_solar,2023-01-08 22:00:00,2023-01-05 23:00:00,0.7555561,-0.049739838,0.2456932,0.92,0.31716982,0.36100847
jeju_solar,2023-01-08 23:00:00,2023-01-05 23:00:00,0.7109127,0.5133438,-1.2292233,0.13,-0.0016555786,0.06960124
jeju_solar,2023-01-09 00:00:00,2023-01-05 23:00:00,1.1964798,0.38482666,-1.377348,0.0,0.06798617,0.18083552
jeju_solar,2023-01-09 01:00:00,2023-01-05 23:00:00,0.64184,0.07969284,-0.5290413,0.16,0.06416384,0.12193146
jeju_solar,2023-01-09 02:00:00,2023-01-05 23:00:00,0.17669678,-0.19286346,-2.241373,0.14,-0.75251323,-0.6595923
jeju_solar,2023-01-09 03:00:00,2023-01-05 23:00:00,0.5059452,0.00037574768,-1.1374207,0.14,-0.21036656,-0.13873541
jeju_solar,2023-01-09 04:00:00,2023-01-05 23:00:00,-0.069826126,0.1247406,1.1968346,0.07,0.41724968,0.36854213
jeju_solar,2023-01-09 05:00:00,2023-01-05 23:00:00,0.23218346,0.53050804,1.1366997,0.0,0.6331304,0.5930357
jeju_solar,2023-01-09 06:00:00,2023-01-05 23:00:00,0.98405075,0.8616543,-3.308298,0.12,-0.48753104,-0.34037286
jeju_solar,2023-01-09 07:00:00,2023-01-05 23:00:00,0.87184143,0.4882126,-2.1369038,0.52,-0.2589499,-0.14587077
jeju_solar,2023-01-09 08:00:00,2023-01-05 23:00:00,12.583668,8.418577,16.880482,21.41,12.627576,12.623185
jeju_solar,2023-01-09 09:00:00,2023-01-05 23:00:00,56.64495,29.094492,60.560112,74.03,48.76652,49.55436
jeju_solar,2023-01-09 10:00:00,2023-01-05 23:00:00,98.4224,60.57381,108.077545,131.21,89.02459,89.96437
jeju_solar,2023-01-09 11:00:00,2023-01-05 23:00:00,127.64141,86.91954,138.01237,164.84,117.52444,118.53615
jeju_solar,2023-01-09 12:00:00,2023-01-05 23:00:00,138.89648,97.68605,145.27489,187.34,127.285805,128.44687
jeju_solar,2023-01-09 13:00:00,2023-01-05 23:00:00,123.108154,93.37863,142.40453,158.02,119.63043,119.97821
jeju_solar,2023-01-09 14:00:00,2023-01-05 23:00:00,83.29409,81.868744,125.652885,107.58,96.938576,95.57413
jeju_solar,2023-01-09 15:00:00,2023-01-05 23:00:00,33.457985,43.89863,91.077896,66.07,56.144836,53.876152
jeju_solar,2023-01-09 16:00:00,2023-01-05 23:00:00,13.33309,19.305462,44.468575,25.37,25.702375,24.465448
jeju_solar,2023-01-09 17:00:00,2023-01-05 23:00:00,4.0326366,2.029705,11.788698,6.03,5.9503465,5.758576
jeju_solar,2023-01-09 18:00:00,2023-01-05 23:00:00,4.235571,1.2620068,-2.2149067,4.42,1.0942236,1.4083583
jeju_solar,2023-01-09 19:00:00,2023-01-05 23:00:00,3.8384457,1.8629131,-1.4309788,4.92,1.42346,1.6649587
jeju_solar,2023-01-09 20:00:00,2023-01-05 23:00:00,2.8315907,1.492918,2.6146984,3.53,2.313069,2.3649213
jeju_solar,2023-01-09 21:00:00,2023-01-05 23:00:00,1.6238594,-0.02320671,1.7523746,1.94,1.1176758,1.1682942
jeju_solar,2023-01-09 22:00:00,2023-01-05 23:00:00,0.8663807,-0.26616096,0.12050247,0.12,0.24024074,0.30285475
jeju_solar,2023-01-09 23:00:00,2023-01-05 23:00:00,0.69792557,-0.30316162,0.28423882,0.26,0.22633426,0.2734934
jeju_solar,2023-01-10 00:00:00,2023-01-05 23:00:00,0.8144398,-0.13711166,-0.5363617,0.36,0.046988804,0.12373391
jeju_solar,2023-01-10 01:00:00,2023-01-05 23:00:00,0.8532028,0.15987968,-1.6223183,0.25,-0.20307858,-0.097450435
jeju_solar,2023-01-10 02:00:00,2023-01-05 23:00:00,0.6789799,0.39728546,-2.2460842,0.15,-0.38993964,-0.28304768
jeju_solar,2023-01-10 03:00:00,2023-01-05 23:00:00,0.59075356,0.29706764,-1.4778233,0.01,-0.19666736,-0.11792529
jeju_solar,2023-01-10 04:00:00,2023-01-05 23:00:00,0.80941963,0.16123772,0.872427,0.02,0.61436146,0.63386726
jeju_solar,2023-01-10 05:00:00,2023-01-05 23:00:00,0.99186516,0.0223732,3.547266,0.01,1.5205015,1.4676379
jeju_solar,2023-01-10 06:00:00,2023-01-05 23:00:00,-0.11545372,-0.73929214,-0.25593185,0.15,-0.3702259,-0.34474868
jeju_solar,2023-01-10 07:00:00,2023-01-05 23:00:00,-0.8846741,-0.9911423,-1.6639977,0.62,-1.179938,-1.1504116
jeju_solar,2023-01-10 08:00:00,2023-01-05 23:00:00,15.664743,13.023834,15.007736,28.57,14.565437,14.675369
jeju_solar,2023-01-10 09:00:00,2023-01-05 23:00:00,75.08919,58.328583,56.887222,106.88,63.434998,64.60042
jeju_solar,2023-01-10 10:00:00,2023-01-05 23:00:00,138.83932,103.22999,104.92483,170.5,115.66471,117.98218
jeju_solar,2023-01-10 11:00:00,2023-01-05 23:00:00,180.18356,131.24245,132.5999,205.13,148.00865,151.22614
jeju_solar,2023-01-10 12:00:00,2023-01-05 23:00:00,190.90282,147.27162,142.5419,205.31,160.23878,163.30519
jeju_solar,2023-01-10 13:00:00,2023-01-05 23:00:00,176.60365,143.78891,141.27084,210.03,153.8878,156.1594
jeju_solar,2023-01-10 14:00:00,2023-01-05 23:00:00,141.72867,128.18292,120.53725,168.89,130.14961,131.30753
jeju_solar,2023-01-10 15:00:00,2023-01-05 23:00:00,95.77596,94.59347,87.952774,123.41,92.77407,93.074265
jeju_solar,2023-01-10 16:00:00,2023-01-05 23:00:00,40.133778,31.27342,40.839874,45.84,37.41569,37.6875
jeju_solar,2023-01-10 17:00:00,2023-01-05 23:00:00,5.8049088,3.9059982,5.805174,8.26,5.172027,5.2353153
jeju_solar,2023-01-10 18:00:00,2023-01-05 23:00:00,1.9414654,3.103054,-1.5410004,4.42,1.1678396,1.2452023
jeju_solar,2023-01-10 19:00:00,2023-01-05 23:00:00,2.626171,4.1058464,0.52542496,7.33,2.4191475,2.4398499
jeju_solar,2023-01-10 20:00:00,2023-01-05 23:00:00,2.1039715,3.177454,1.8180294,7.32,2.3664849,2.3402338
jeju_solar,2023-01-10 21:00:00,2023-01-05 23:00:00,1.0110073,1.4475822,1.5240593,3.93,1.3275496,1.2958955
jeju_solar,2023-01-10 22:00:00,2023-01-05 23:00:00,0.24944496,0.54486084,0.00683403,1.34,0.2670466,0.26528648
jeju_solar,2023-01-10 23:00:00,2023-01-05 23:00:00,0.1445427,0.23984337,0.15029526,0.63,0.17822711,0.17485867
jeju_solar,2023-01-11 00:00:00,2023-01-05 23:00:00,0.3429718,0.27788162,-0.8784847,0.58,-0.0858771,-0.04299222
jeju_solar,2023-01-11 01:00:00,2023-01-05 23:00:00,0.50579834,0.46343803,-0.907135,0.76,0.020700455,0.06921023
jeju_solar,2023-01-11 02:00:00,2023-01-05 23:00:00,0.7554264,0.21716118,-1.6263828,0.2,-0.21793175,-0.12059593
jeju_solar,2023-01-11 03:00:00,2023-01-05 23:00:00,0.9664345,-0.004781723,-1.3165379,0.17,-0.118295036,-0.0098221
jeju_solar,2023-01-11 04:00:00,2023-01-05 23:00:00,1.089016,0.34647942,-0.41951942,0.07,0.33865866,0.4136944
jeju_solar,2023-01-11 05:00:00,2023-01-05 23:00:00,1.1636467,0.24492073,0.6544285,0.05,0.6876653,0.73526347
jeju_solar,2023-01-11 06:00:00,2023-01-05 23:00:00,1.1188335,0.24367332,-3.3035336,0.15,-0.6470089,-0.47042465
jeju_solar,2023-01-11 07:00:00,2023-01-05 23:00:00,0.24459267,0.30966377,-3.789442,0.67,-1.0783952,-0.94609654
jeju_solar,2023-01-11 08:00:00,2023-01-05 23:00:00,6.6703453,10.11533,18.201385,27.98,11.6623535,11.163153
jeju_solar,2023-01-11 09:00:00,2023-01-05 23:00:00,28.849407,22.03859,61.496216,107.85,37.461407,36.600204
jeju_solar,2023-01-11 10:00:00,2023-01-05 23:00:00,61.961754,46.880592,102.63124,176.84,70.491196,69.63825
jeju_solar,2023-01-11 11:00:00,2023-01-05 23:00:00,81.95773,83.18646,136.99904,217.42,100.71442,98.838745
jeju_solar,2023-01-11 12:00:00,2023-01-05 23:00:00,90.58708,121.876076,148.40306,239.78,120.288734,117.31857
jeju_solar,2023-01-11 13:00:00,2023-01-05 23:00:00,101.49642,150.7062,145.94153,235.7,132.71472,129.5929
jeju_solar,2023-01-11 14:00:00,2023-01-05 23:00:00,105.287994,158.76945,124.27227,208.24,129.44324,127.02771
jeju_solar,2023-01-11 15:00:00,2023-01-05 23:00:00,66.93495,123.30781,90.39614,148.91,93.5463,90.88517
jeju_solar,2023-01-11 16:00:00,2023-01-05 23:00:00,19.260498,62.12368,44.761967,61.04,42.048717,39.769894
jeju_solar,2023-01-11 17:00:00,2023-01-05 23:00:00,6.260029,19.32449,10.321299,8.93,11.968605,11.397749
jeju_solar,2023-01-11 18:00:00,2023-01-05 23:00:00,4.071947,2.3903923,-2.5141354,4.06,1.316068,1.5916559
jeju_solar,2023-01-11 19:00:00,2023-01-05 23:00:00,2.7253876,2.3691692,-0.39089203,7.44,1.5678883,1.6836382
jeju_solar,2023-01-11 20:00:00,2023-01-05 23:00:00,1.4824333,1.3729382,1.6885567,7.83,1.5146427,1.5114218
jeju_solar,2023-01-11 21:00:00,2023-01-05 23:00:00,0.9433861,0.89912605,3.083847,4.89,1.6421198,1.5722464
jeju_solar,2023-01-11 22:00:00,2023-01-05 23:00:00,1.3333988,1.3487778,2.302578,1.8,1.6615849,1.6287663
jeju_solar,2023-01-11 23:00:00,2023-01-05 23:00:00,0.9731636,0.2325306,0.5377197,0.15,0.58113796,0.6203406
jeju_solar,2023-01-12 00:00:00,2023-01-05 23:00:00,1.002615,0.27555466,-1.6041069,0.0,-0.10864576,0.002480328
jeju_solar,2023-01-12 01:00:00,2023-01-05 23:00:00,1.3017998,0.6428108,-1.18433,0.19,0.25342688,0.3582642
jeju_solar,2023-01-12 02:00:00,2023-01-05 23:00:00,1.126337,0.30073738,-1.9223728,0.2,-0.16509946,-0.035955846
jeju_solar,2023-01-12 03:00:00,2023-01-05 23:00:00,0.74812317,0.2803936,-1.6264973,0.17,-0.19932683,-0.10458183
jeju_solar,2023-01-12 04:00:00,2023-01-05 23:00:00,1.117239,0.16424942,0.016942978,0.07,0.43281046,0.5012533
jeju_solar,2023-01-12 05:00:00,2023-01-05 23:00:00,3.9429188,0.23088074,1.0463352,0.05,1.740045,1.9603323
jeju_solar,2023-01-12 06:00:00,2023-01-05 23:00:00,9.354439,0.096092224,-2.9933453,0.29,2.1523952,2.8725996
jeju_solar,2023-01-12 07:00:00,2023-01-05 23:00:00,11.94352,0.9494629,-1.6536446,0.53,3.746446,4.5661535
jeju_solar,2023-01-12 08:00:00,2023-01-05 23:00:00,34.363773,22.594456,14.606101,24.05,23.854776,24.905676
jeju_solar,2023-01-12 09:00:00,2023-01-05 23:00:00,73.97519,59.246834,57.317398,63.91,63.513138,64.55935
jeju_solar,2023-01-12 10:00:00,2023-01-05 23:00:00,93.96569,90.42563,107.63637,35.7,97.34257,97.00488
jeju_solar,2023-01-12 11:00:00,2023-01-05 23:00:00,102.94414,110.9543,135.89194,41.53,116.596794,115.23152
jeju_solar,2023-01-12 12:00:00,2023-01-05 23:00:00,93.98973,115.46383,140.43274,24.77,116.62876,114.36487
jeju_solar,2023-01-12 13:00:00,2023-01-05 23:00:00,80.67169,111.69047,138.0553,28.1,110.13915,107.19241
jeju_solar,2023-01-12 14:00:00,2023-01-05 23:00:00,61.62832,102.75045,122.89549,23.14,95.75809,92.34511
jeju_solar,2023-01-12 15:00:00,2023-01-05 23:00:00,25.839327,71.95447,92.3665,14.28,63.386765,59.632027
jeju_solar,2023-01-12 16:00:00,2023-01-05 23:00:00,5.9051037,43.907795,43.773705,7.94,31.195534,28.666492
jeju_solar,2023-01-12 17:00:00,2023-01-05 23:00:00,4.142788,18.189701,8.916172,2.68,10.416221,9.7888775
jeju_solar,2023-01-12 18:00:00,2023-01-05 23:00:00,3.7930012,2.2653618,1.1490669,0.66,2.4024765,2.5415292
jeju_solar,2023-01-12 19:00:00,2023-01-05 23:00:00,3.4987335,1.9200726,2.2634926,2.44,2.5607662,2.654563
jeju_solar,2023-01-12 20:00:00,2023-01-05 23:00:00,2.7354412,2.1437912,2.5876675,0.67,2.4889667,2.5136142
jeju_solar,2023-01-12 21:00:00,2023-01-05 23:00:00,2.015461,1.4678116,2.1537018,0.03,1.8789915,1.8926384
jeju_solar,2023-01-12 22:00:00,2023-01-05 23:00:00,1.27594,0.39339828,1.4647675,0.0,1.0447019,1.0678257
jeju_solar,2023-01-12 23:00:00,2023-01-05 23:00:00,1.2132378,0.08660698,1.3688831,0.0,0.88957596,0.9219421
jeju_solar,2023-01-13 00:00:00,2023-01-05 23:00:00,1.268177,-0.100702286,1.0688076,0.0,0.7454274,0.79770243
jeju_solar,2023-01-13 01:00:00,2023-01-05 23:00:00,1.3052082,0.34472466,-0.08399391,0.13,0.52197963,0.6003025
jeju_solar,2023-01-13 02:00:00,2023-01-05 23:00:00,1.5523529,0.44234848,-0.041547775,0.03,0.6510512,0.7411814
jeju_solar,2023-01-13 03:00:00,2023-01-05 23:00:00,1.3027306,0.56904984,-0.036449432,0.0,0.611777,0.6808724
jeju_solar,2023-01-13 04:00:00,2023-01-05 23:00:00,0.34310913,0.14542389,0.38176727,0.0,0.2901001,0.295401
jeju_solar,2023-01-13 05:00:00,2023-01-05 23:00:00,-0.649971,-0.122816086,0.74840355,0.0,-0.008127849,-0.07231215
jeju_solar,2023-01-13 06:00:00,2023-01-05 23:00:00,-0.6561699,-0.20184517,-3.852766,0.0,-1.5702604,-1.4788514
jeju_solar,2023-01-13 07:00:00,2023-01-05 23:00:00,0.67189217,0.87285995,-3.7281284,0.02,-0.7277921,-0.58782375
jeju_solar,2023-01-13 08:00:00,2023-01-05 23:00:00,7.5826473,8.542028,17.198357,0.32,11.107677,10.755175
jeju_solar,2023-01-13 09:00:00,2023-01-05 23:00:00,45.698357,55.728794,55.64013,1.51,52.355762,51.69002
jeju_solar,2023-01-13 10:00:00,2023-01-05 23:00:00,87.02594,107.70384,105.64942,10.27,100.1264,98.81636
jeju_solar,2023-01-13 11:00:00,2023-01-05 23:00:00,117.14061,148.20969,135.63297,26.31,133.66109,132.00905
jeju_solar,2023-01-13 12:00:00,2023-01-05 23:00:00,128.38707,165.64833,145.65614,56.13,146.56384,144.74619
jeju_solar,2023-01-13 13:00:00,2023-01-05 23:00:00,129.93393,170.45197,145.91408,29.76,148.76666,146.88339
jeju_solar,2023-01-13 14:00:00,2023-01-05 23:00:00,112.18423,145.72816,121.82305,27.29,126.57848,125.13907
jeju_solar,2023-01-13 15:00:00,2023-01-05 23:00:00,82.156395,102.6629,88.53751,19.39,91.118935,90.22269
jeju_solar,2023-01-13 16:00:00,2023-01-05 23:00:00,34.515076,39.55255,45.201504,9.74,39.75638,39.232246
jeju_solar,2023-01-13 17:00:00,2023-01-05 23:00:00,3.8666325,8.361832,12.25844,1.09,8.162301,7.7327347
jeju_solar,2023-01-13 18:00:00,2023-01-05 23:00:00,4.377882,6.6470547,-0.36898804,1.1,3.5519829,3.634573
jeju_solar,2023-01-13 19:00:00,2023-01-05 23:00:00,4.162798,4.088751,0.15824509,1.67,2.8032646,2.939218
jeju_solar,2023-01-13 20:00:00,2023-01-05 23:00:00,1.2250729,1.2976913,2.11026,0.14,1.5443414,1.5124147
jeju_solar,2023-01-13 21:00:00,2023-01-05 23:00:00,0.24499512,0.54722595,-0.18361855,0.01,0.20286751,0.20708027
jeju_solar,2023-01-13 22:00:00,2023-01-05 23:00:00,0.27339172,0.645689,-0.5175972,0.0,0.13382785,0.14778423
jeju_solar,2023-01-13 23:00:00,2023-01-05 23:00:00,0.494915,0.413332,-0.97512054,0.0,-0.022291183,0.029429436
jeju_solar,2023-01-14 00:00:00,2023-01-05 23:00:00,0.42315483,-0.16994667,-1.7670612,0.0,-0.5046177,-0.41184047
jeju_solar,2023-01-14 01:00:00,2023-01-05 23:00:00,0.36213493,-0.09576607,-1.1650791,0.0,-0.29957008,-0.2333996
jeju_solar,2023-01-14 02:00:00,2023-01-05 23:00:00,0.5289116,0.091127396,0.48658562,0.0,0.36887488,0.38487858
jeju_solar,2023-01-14 03:00:00,2023-01-05 23:00:00,0.5162144,-0.19563675,0.8817425,0.0,0.40077338,0.41231748
jeju_solar,2023-01-14 04:00:00,2023-01-05 23:00:00,0.24538231,-0.044488907,0.89107704,0.01,0.36399016,0.3521294
jeju_solar,2023-01-14 05:00:00,2023-01-05 23:00:00,0.6089268,0.29499817,0.072517395,0.0,0.3254808,0.3538254
jeju_solar,2023-01-14 06:00:00,2023-01-05 23:00:00,0.6432686,8.345488,-1.2915688,0.0,2.5657291,2.3734832
jeju_solar,2023-01-14 07:00:00,2023-01-05 23:00:00,2.5694046,41.73831,-2.5226345,0.12,13.92836,12.792465
jeju_solar,2023-01-14 08:00:00,2023-01-05 23:00:00,18.121891,98.381386,15.724158,6.09,44.07581,41.480423
jeju_solar,2023-01-14 09:00:00,2023-01-05 23:00:00,52.929047,157.32999,57.71511,18.77,89.324715,85.68515
jeju_solar,2023-01-14 10:00:00,2023-01-05 23:00:00,70.78415,185.83345,105.361084,63.54,120.65957,115.67203
jeju_solar,2023-01-14 11:00:00,2023-01-05 23:00:00,82.83907,204.9721,137.3584,84.08,141.72319,135.83478
jeju_solar,2023-01-14 12:00:00,2023-01-05 23:00:00,90.20891,215.874,147.0878,70.48,151.0569,144.9721
jeju_solar,2023-01-14 13:00:00,2023-01-05 23:00:00,83.07587,210.39531,147.44594,73.26,146.97237,140.58272
jeju_solar,2023-01-14 14:00:00,2023-01-05 23:00:00,69.0875,185.37321,125.66146,61.0,126.7074,120.945404
jeju_solar,2023-01-14 15:00:00,2023-01-05 23:00:00,43.99163,129.47414,89.981834,31.74,87.815865,83.43345
jeju_solar,2023-01-14 16:00:00,2023-01-05 23:00:00,10.25075,52.38582,43.68679,13.15,35.44112,32.922085
jeju_solar,2023-01-14 17:00:00,2023-01-05 23:00:00,3.9309692,15.041427,8.550196,2.68,9.174197,8.649875
jeju_solar,2023-01-14 18:00:00,2023-01-05 23:00:00,4.253338,7.9967613,-1.9320698,0.9,3.4393432,3.520743
jeju_solar,2023-01-14 19:00:00,2023-01-05 23:00:00,4.637295,7.406315,-0.50725365,2.88,3.845452,3.9246361
jeju_solar,2023-01-14 20:00:00,2023-01-05 23:00:00,3.31184,4.614771,0.52417946,1.01,2.81693,2.8664212
