일시,기온,강수량(mm),습도,적설(cm),전운량(10분위),일조(hr),일사량,태양광 설비용량(MW),태양광 발전량(MWh),연도
2024-01-05 03:00:00,4.4,0.0,54.0,0.0,0,0.0,0.0,443.0,,2024
2024-01-05 04:00:00,4.4,0.0,52.0,0.0,0,0.0,0.0,443.0,,2024
2024-01-05 05:00:00,4.4,0.0,57.0,0.0,4,0.0,0.0,443.0,,2024
2024-01-05 06:00:00,5.6,0.0,57.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-05 07:00:00,7.0,0.0,64.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-05 08:00:00,8.9,0.0,67.0,0.0,5,0.0,0.0,443.0,,2024
2024-01-05 09:00:00,10.1,0.0,60.0,0.0,7,0.0,0.05,443.0,,2024
2024-01-05 10:00:00,11.3,0.0,58.0,0.0,7,0.0,0.24,443.0,,2024
2024-01-05 11:00:00,12.7,0.0,54.0,0.0,8,0.0,0.67,443.0,,2024
2024-01-05 12:00:00,13.6,0.0,50.0,0.0,7,0.2,1.16,443.0,,2024
2024-01-05 13:00:00,14.2,0.0,47.0,0.0,7,0.2,1.09,443.0,,2024
2024-01-05 14:00:00,15.0,0.0,44.0,0.0,6,0.6,1.65,443.0,,2024
2024-01-05 15:00:00,14.7,0.0,46.0,0.0,7,0.5,1.14,443.0,,2024
2024-01-05 16:00:00,14.8,0.0,42.0,0.0,6,0.5,0.73,443.0,,2024
2024-01-05 17:00:00,13.9,0.0,52.0,0.0,6,0.4,0.4,443.0,,2024
2024-01-05 18:00:00,12.9,0.0,59.0,0.0,6,0.0,0.02,443.0,,2024
2024-01-05 19:00:00,12.3,0.0,55.0,0.0,8,0.0,0.0,443.0,,2024
2024-01-05 20:00:00,11.8,0.0,57.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-05 21:00:00,11.4,0.0,62.0,0.0,4,0.0,0.0,443.0,,2024
2024-01-05 22:00:00,11.3,0.0,65.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-05 23:00:00,11.4,0.0,64.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-06 00:00:00,11.3,0.0,68.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-06 01:00:00,11.3,0.0,73.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-06 02:00:00,11.3,0.0,72.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-06 03:00:00,11.0,0.0,73.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-06 04:00:00,10.6,0.0,71.0,0.0,8,0.0,0.0,443.0,,2024
2024-01-06 05:00:00,10.3,0.0,70.0,0.0,8,0.0,0.0,443.0,,2024
2024-01-06 06:00:00,9.6,0.0,69.0,0.0,4,0.0,0.0,443.0,,2024
2024-01-06 07:00:00,9.1,0.0,68.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-06 08:00:00,8.6,0.0,66.0,0.0,4,0.0,0.0,443.0,,2024
2024-01-06 09:00:00,8.6,0.0,64.0,0.0,6,0.1,0.08,443.0,,2024
2024-01-06 10:00:00,8.9,0.0,60.0,0.0,4,0.3,0.47,443.0,,2024
2024-01-06 11:00:00,9.9,0.0,52.0,0.0,1,1.0,1.4,443.0,,2024
2024-01-06 12:00:00,10.4,0.0,46.0,0.0,0,1.0,1.9,443.0,,2024
2024-01-06 13:00:00,10.4,0.0,49.0,0.0,0,1.0,2.07,443.0,,2024
2024-01-06 14:00:00,11.7,0.0,41.0,0.0,0,1.0,2.0,443.0,,2024
2024-01-06 15:00:00,11.4,0.0,41.0,0.0,0,1.0,1.7,443.0,,2024
2024-01-06 16:00:00,10.7,0.0,43.0,0.0,0,1.0,1.19,443.0,,2024
2024-01-06 17:00:00,9.4,0.0,43.0,0.0,4,1.0,0.59,443.0,,2024
2024-01-06 18:00:00,8.5,0.0,49.0,0.0,6,0.4,0.07,443.0,,2024
2024-01-06 19:00:00,8.3,0.0,46.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-06 20:00:00,8.1,0.0,47.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-06 21:00:00,7.8,0.0,48.0,0.0,2,0.0,0.0,443.0,,2024
2024-01-06 22:00:00,7.6,0.0,52.0,0.0,0,0.0,0.0,443.0,,2024
2024-01-06 23:00:00,7.7,0.0,55.0,0.0,5,0.0,0.0,443.0,,2024
2024-01-07 00:00:00,7.7,0.0,47.0,0.0,5,0.0,0.0,443.0,,2024
2024-01-07 01:00:00,8.1,0.0,48.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-07 02:00:00,7.9,0.0,45.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-07 03:00:00,7.9,0.0,45.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-07 04:00:00,7.8,0.0,49.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-07 05:00:00,6.9,0.0,59.0,0.0,8,0.0,0.0,443.0,,2024
2024-01-07 06:00:00,6.5,0.0,63.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-07 07:00:00,6.8,0.0,53.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-07 08:00:00,6.5,0.0,49.0,0.0,8,0.0,0.01,443.0,,2024
2024-01-07 09:00:00,6.3,0.0,51.0,0.0,9,0.0,0.14,443.0,,2024
2024-01-07 10:00:00,6.5,0.0,45.0,0.0,7,0.0,0.34,443.0,,2024
2024-01-07 11:00:00,6.6,0.0,50.0,0.0,9,0.0,0.45,443.0,,2024
2024-01-07 12:00:00,6.9,0.0,46.0,0.0,8,0.1,0.72,443.0,,2024
2024-01-07 13:00:00,6.3,0.0,64.0,0.0,8,0.1,0.51,443.0,,2024
2024-01-07 14:00:00,5.8,0.0,56.0,0.0,8,0.0,0.46,443.0,,2024
2024-01-07 15:00:00,5.9,0.0,53.0,0.0,8,0.0,0.41,443.0,,2024
2024-01-07 16:00:00,5.8,0.0,54.0,0.0,9,0.0,0.3,443.0,,2024
2024-01-07 17:00:00,5.5,0.0,59.0,0.0,9,0.0,0.12,443.0,,2024
2024-01-07 18:00:00,5.2,0.0,60.0,0.0,9,0.0,0.03,443.0,,2024
2024-01-07 19:00:00,5.3,0.0,57.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-07 20:00:00,5.6,0.0,59.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-07 21:00:00,5.4,0.0,53.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-07 22:00:00,5.0,0.0,60.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-07 23:00:00,4.7,0.0,58.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-08 00:00:00,4.6,0.0,58.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-08 01:00:00,4.5,0.0,54.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-08 02:00:00,4.2,0.0,56.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-08 03:00:00,3.8,0.0,56.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-08 04:00:00,3.6,0.0,56.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-08 05:00:00,3.2,0.0,57.0,0.0,8,0.0,0.0,443.0,,2024
2024-01-08 06:00:00,2.8,0.0,57.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-08 07:00:00,2.8,0.0,60.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-08 08:00:00,3.1,0.0,59.0,0.0,8,0.0,0.03,443.0,,2024
2024-01-08 09:00:00,3.6,0.0,57.0,0.0,7,0.0,0.18,443.0,,2024
2024-01-08 10:00:00,4.2,0.0,57.0,0.0,8,0.1,0.48,443.0,,2024
2024-01-08 11:00:00,6.0,0.0,51.0,0.0,6,0.4,1.34,443.0,,2024
2024-01-08 12:00:00,6.8,0.0,49.0,0.0,0,0.9,1.96,443.0,,2024
2024-01-08 13:00:00,7.1,0.0,53.0,0.0,2,1.0,2.21,443.0,,2024
2024-01-08 14:00:00,5.9,0.0,57.0,0.0,8,0.4,1.43,443.0,,2024
2024-01-08 15:00:00,5.4,0.0,63.0,0.0,10,0.0,0.65,443.0,,2024
2024-01-08 16:00:00,5.3,0.0,64.0,0.0,10,0.0,0.2,443.0,,2024
2024-01-08 17:00:00,5.3,0.0,66.0,0.0,10,0.0,0.05,443.0,,2024
2024-01-08 18:00:00,5.4,0.0,63.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-08 19:00:00,5.4,0.0,64.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-08 20:00:00,5.0,0.0,67.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-08 21:00:00,5.1,0.0,66.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-08 22:00:00,5.1,0.0,64.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-08 23:00:00,4.5,0.0,67.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-09 00:00:00,4.1,0.0,68.0,0.0,5,0.0,0.0,443.0,0.0,2024
2024-01-09 01:00:00,3.9,0.0,67.0,0.0,3,0.0,0.0,443.0,0.0,2024
2024-01-09 02:00:00,3.5,0.0,68.0,0.0,4,0.0,0.0,443.0,0.0,2024
2024-01-09 03:00:00,3.2,0.0,69.0,0.0,2,0.0,0.0,443.0,0.0,2024
2024-01-09 04:00:00,3.8,0.0,68.0,0.0,3,0.0,0.0,443.0,0.0,2024
2024-01-09 05:00:00,4.0,0.0,69.0,0.0,4,0.0,0.0,443.0,0.0,2024
2024-01-09 06:00:00,4.8,0.0,69.0,0.0,6,0.0,0.0,443.0,0.0,2024
2024-01-09 07:00:00,5.5,0.0,70.0,0.0,8,0.0,0.0,443.0,0.64,2024
2024-01-09 08:00:00,7.0,0.0,68.0,0.0,7,0.0,0.0,443.0,24.65,2024
2024-01-09 09:00:00,8.1,0.0,64.0,0.0,9,0.0,0.18,443.0,50.23,2024
2024-01-09 10:00:00,9.9,0.0,55.0,0.0,6,0.0,0.24,443.0,61.05,2024
2024-01-09 11:00:00,11.4,0.0,53.0,0.0,10,0.0,0.53,443.0,35.07,2024
2024-01-09 12:00:00,11.4,0.0,53.0,0.0,10,0.0,0.26,443.0,19.22,2024
2024-01-09 13:00:00,11.2,0.0,55.0,0.0,10,0.0,0.19,443.0,17.14,2024
2024-01-09 14:00:00,11.0,0.0,57.0,0.0,10,0.0,0.1,443.0,17.75,2024
2024-01-09 15:00:00,11.0,0.0,61.0,0.0,10,0.0,0.08,443.0,15.54,2024
2024-01-09 16:00:00,11.7,0.0,57.0,0.0,10,0.0,0.18,443.0,5.13,2024
2024-01-09 17:00:00,11.4,0.0,63.0,0.0,10,0.0,0.02,443.0,0.7,2024
2024-01-09 18:00:00,10.8,0.0,63.0,0.0,10,0.0,0.0,443.0,0.62,2024
2024-01-09 19:00:00,10.1,0.0,72.0,0.0,3,0.0,0.0,443.0,0.73,2024
2024-01-09 20:00:00,10.6,0.0,77.0,0.0,10,0.0,0.0,443.0,0.24,2024
2024-01-09 21:00:00,10.1,5.1,85.0,0.0,10,0.0,0.0,443.0,0.01,2024
2024-01-09 22:00:00,10.7,0.0,78.0,0.0,7,0.0,0.0,443.0,0.0,2024
2024-01-09 23:00:00,10.5,0.0,77.0,0.0,8,0.0,0.0,443.0,0.0,2024
2024-01-10 00:00:00,10.6,0.3,75.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-10 01:00:00,10.5,0.0,75.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-10 02:00:00,10.3,0.0,73.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-10 03:00:00,9.5,0.0,78.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-10 04:00:00,9.0,0.0,77.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-10 05:00:00,7.9,0.0,74.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-10 06:00:00,7.3,0.1,72.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-10 07:00:00,7.0,0.0,71.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-10 08:00:00,6.9,0.0,66.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-10 09:00:00,6.8,0.0,64.0,0.0,10,0.0,0.0,443.0,,2024
2024-01-10 10:00:00,6.6,0.0,64.0,0.0,8,0.0,0.05,443.0,,2024
2024-01-10 11:00:00,7.3,0.0,57.0,0.0,7,0.5,0.92,443.0,,2024
2024-01-10 12:00:00,7.0,0.0,60.0,0.0,7,0.1,0.69,443.0,,2024
2024-01-10 13:00:00,7.8,0.0,53.0,0.0,5,0.4,1.08,443.0,,2024
2024-01-10 14:00:00,7.9,0.0,55.0,0.0,7,0.5,1.27,443.0,,2024
2024-01-10 15:00:00,7.6,0.0,56.0,0.0,5,0.4,0.98,443.0,,2024
2024-01-10 16:00:00,6.9,0.0,54.0,0.0,4,0.3,0.45,443.0,,2024
2024-01-10 17:00:00,6.4,0.0,60.0,0.0,7,0.0,0.12,443.0,,2024
2024-01-10 18:00:00,6.1,0.0,60.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-10 19:00:00,6.0,0.0,59.0,0.0,4,0.0,0.0,443.0,,2024
2024-01-10 20:00:00,5.9,0.0,60.0,0.0,2,0.0,0.0,443.0,,2024
2024-01-10 21:00:00,5.7,0.0,61.0,0.0,8,0.0,0.0,443.0,,2024
2024-01-10 22:00:00,5.4,0.0,59.0,0.0,5,0.0,0.0,443.0,,2024
2024-01-10 23:00:00,5.2,0.0,60.0,0.0,2,0.0,0.0,443.0,,2024
2024-01-11 00:00:00,5.2,0.0,63.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-11 01:00:00,5.2,0.0,62.0,0.0,3,0.0,0.0,443.0,,2024
2024-01-11 02:00:00,5.1,0.0,59.0,0.0,5,0.0,0.0,443.0,,2024
2024-01-11 03:00:00,5.4,0.0,59.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-11 04:00:00,5.6,0.0,61.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-11 05:00:00,5.6,0.0,59.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-11 06:00:00,5.8,0.0,60.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-11 07:00:00,6.2,0.0,62.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-11 08:00:00,6.3,0.0,55.0,0.0,8,0.0,0.0,443.0,,2024
2024-01-11 09:00:00,6.5,0.0,55.0,0.0,7,0.0,0.06,443.0,,2024
2024-01-11 10:00:00,7.6,0.0,51.0,0.0,5,0.4,0.67,443.0,,2024
2024-01-11 11:00:00,7.9,0.0,55.0,0.0,8,0.3,1.03,443.0,,2024
2024-01-11 12:00:00,8.2,0.0,53.0,0.0,8,0.2,1.07,443.0,,2024
2024-01-11 13:00:00,8.0,0.0,53.0,0.0,8,0.1,0.8,443.0,,2024
2024-01-11 14:00:00,8.5,0.0,50.0,0.0,4,0.1,0.93,443.0,,2024
2024-01-11 15:00:00,9.1,0.0,51.0,0.0,2,0.6,1.31,443.0,,2024
2024-01-11 16:00:00,9.3,0.0,52.0,0.0,3,0.8,1.09,443.0,,2024
2024-01-11 17:00:00,8.9,0.0,54.0,0.0,6,0.2,0.25,443.0,,2024
2024-01-11 18:00:00,8.5,0.0,54.0,0.0,6,0.0,0.02,443.0,,2024
2024-01-11 19:00:00,8.2,0.0,56.0,0.0,6,0.0,0.0,443.0,,2024
2024-01-11 20:00:00,7.9,0.0,58.0,0.0,3,0.0,0.0,443.0,,2024
2024-01-11 21:00:00,7.8,0.0,59.0,0.0,2,0.0,0.0,443.0,,2024
2024-01-11 22:00:00,7.6,0.0,61.0,0.0,4,0.0,0.0,443.0,,2024
2024-01-11 23:00:00,7.5,0.0,63.0,0.0,0,0.0,0.0,443.0,,2024
2024-01-12 00:00:00,8.0,0.0,63.0,0.0,5,0.0,0.0,443.0,,2024
2024-01-12 01:00:00,8.3,0.0,63.0,0.0,1,0.0,0.0,443.0,,2024
2024-01-12 02:00:00,8.6,0.0,62.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-12 03:00:00,9.0,0.0,61.0,0.0,8,0.0,0.0,443.0,,2024
2024-01-12 04:00:00,9.6,0.0,60.0,0.0,8,0.0,0.0,443.0,,2024
2024-01-12 05:00:00,9.8,0.0,59.0,0.0,8,0.0,0.0,443.0,,2024
2024-01-12 06:00:00,10.5,0.0,59.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-12 07:00:00,11.1,0.0,54.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-12 08:00:00,11.1,0.0,62.0,0.0,9,0.0,0.0,443.0,,2024
2024-01-12 09:00:00,11.1,0.0,63.0,0.0,9,0.0,0.04,443.0,,2024
2024-01-12 10:00:00,11.4,0.0,62.0,0.0,9,0.0,0.22,443.0,,2024
2024-01-12 11:00:00,11.8,0.0,60.0,0.0,6,0.0,0.52,443.0,,2024
2024-01-12 12:00:00,11.9,0.0,62.0,0.0,9,0.0,0.57,443.0,,2024
2024-01-12 13:00:00,12.0,0.0,62.0,0.0,6,0.0,0.86,443.0,,2024
2024-01-12 14:00:00,12.2,0.0,59.0,0.0,8,0.3,1.07,443.0,,2024
2024-01-12 15:00:00,11.9,0.0,62.0,0.0,7,0.0,0.5,443.0,,2024
2024-01-12 16:00:00,11.5,0.0,63.0,0.0,8,0.0,0.43,443.0,,2024
2024-01-12 17:00:00,11.0,0.0,65.0,0.0,8,0.0,0.07,443.0,,2024
2024-01-12 18:00:00,10.5,0.0,67.0,0.0,7,0.0,0.0,443.0,,2024
2024-01-12 19:00:00,9.9,0.0,65.0,0.0,1,0.0,0.0,443.0,,2024
2024-01-12 20:00:00,10.0,0.0,58.0,0.0,4,0.0,0.0,443.0,,2024
2024-01-12 21:00:00,9.6,0.0,55.0,0.0,2,0.0,0.0,443.0,,2024
2024-01-12 22:00:00,8.8,0.0,44.0,0.0,0,0.0,0.0,443.0,,2024
2024-01-12 23:00:00,8.3,0.0,43.0,0.0,0,0.0,0.0,443.0,,2024
2024-01-13 00:00:00,7.6,0.0,45.0,0.0,0,0.0,0.0,443.0,,2024
2024-01-13 01:00:00,6.2,0.0,56.0,0.0,0,0.0,0.0,443.0,,2024
2024-01-13 02:00:00,5.9,0.0,55.0,0.0,0,0.0,0.0,443.0,,2024
