일시,기온,강수량(mm),습도,적설(cm),전운량(10분위),일조(hr),일사량,태양광 설비용량(MW),태양광 발전량(MWh),연도
2019-01-01 19:00:00,5.2,0.0,57.0,0.0,9,0.0,0.0,176.769,0.33,2019
2019-01-01 20:00:00,5.2,0.0,57.0,0.0,9,0.0,0.0,176.769,0.02,2019
2019-01-01 21:00:00,4.8,0.0,56.0,0.0,9,0.0,0.0,176.769,0.12,2019
2019-01-01 22:00:00,5.1,0.0,54.0,0.0,9,0.0,0.0,176.769,0.01,2019
2019-01-01 23:00:00,5.2,0.0,60.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-02 00:00:00,4.9,0.0,62.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-02 01:00:00,4.9,0.0,59.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-02 02:00:00,4.9,0.0,59.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-02 03:00:00,4.7,0.0,59.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-02 04:00:00,4.6,0.0,57.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-02 05:00:00,4.7,0.0,58.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-02 06:00:00,4.7,0.0,59.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-02 07:00:00,4.8,0.0,57.0,0.0,8,0.0,0.0,176.769,0.01,2019
2019-01-02 08:00:00,4.9,0.0,57.0,0.0,9,0.0,0.0,176.769,1.68,2019
2019-01-02 09:00:00,5.0,0.0,60.0,0.0,9,0.0,0.03,176.769,15.41,2019
2019-01-02 10:00:00,5.1,0.0,65.0,0.0,9,0.0,0.17,176.769,33.14,2019
2019-01-02 11:00:00,5.3,0.0,64.0,0.0,9,0.0,0.38,176.769,38.97,2019
2019-01-02 12:00:00,5.6,0.0,63.0,0.0,9,0.0,0.25,176.769,38.28,2019
2019-01-02 13:00:00,5.9,0.0,61.0,0.0,9,0.0,0.56,176.769,37.09,2019
2019-01-02 14:00:00,5.9,0.0,61.0,0.0,9,0.0,0.34,176.769,22.32,2019
2019-01-02 15:00:00,5.7,0.0,64.0,0.0,9,0.0,0.18,176.769,11.87,2019
2019-01-02 16:00:00,5.7,0.0,59.0,0.0,9,0.0,0.14,176.769,7.2,2019
2019-01-02 17:00:00,5.6,0.0,58.0,0.0,9,0.0,0.06,176.769,0.86,2019
2019-01-02 18:00:00,5.3,0.0,57.0,0.0,9,0.0,0.0,176.769,1.38,2019
2019-01-02 19:00:00,5.1,0.0,57.0,0.0,10,0.0,0.0,176.769,0.1,2019
2019-01-02 20:00:00,5.1,0.0,61.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-02 21:00:00,4.8,0.0,62.0,0.0,8,0.0,0.0,176.769,0.0,2019
2019-01-02 22:00:00,4.8,0.0,62.0,0.0,7,0.0,0.0,176.769,0.0,2019
2019-01-02 23:00:00,4.8,0.0,63.0,0.0,8,0.0,0.0,176.769,0.0,2019
2019-01-03 00:00:00,4.8,0.0,63.0,0.0,8,0.0,0.0,176.769,0.0,2019
2019-01-03 01:00:00,4.8,0.0,65.0,0.0,7,0.0,0.0,176.769,0.0,2019
2019-01-03 02:00:00,4.8,0.0,65.0,0.0,7,0.0,0.0,176.769,0.0,2019
2019-01-03 03:00:00,4.7,0.0,64.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-03 04:00:00,4.5,0.0,63.0,0.0,8,0.0,0.0,176.769,0.0,2019
2019-01-03 05:00:00,4.6,0.0,66.0,0.0,7,0.0,0.0,176.769,0.0,2019
2019-01-03 06:00:00,4.3,0.0,64.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-03 07:00:00,4.4,0.0,65.0,0.0,9,0.0,0.0,176.769,0.4,2019
2019-01-03 08:00:00,4.7,0.0,63.0,0.0,9,0.0,0.0,176.769,15.78,2019
2019-01-03 09:00:00,4.8,0.0,66.0,0.0,8,0.0,0.11,176.769,58.04,2019
2019-01-03 10:00:00,5.1,0.0,63.0,0.0,7,0.0,0.38,176.769,91.73,2019
2019-01-03 11:00:00,5.1,0.0,63.0,0.0,8,0.1,0.68,176.769,111.63,2019
2019-01-03 12:00:00,6.6,0.0,59.0,0.0,7,0.2,0.97,176.769,121.1,2019
2019-01-03 13:00:00,6.3,0.0,56.0,0.0,5,0.3,1.26,176.769,119.69,2019
2019-01-03 14:00:00,7.7,0.0,45.0,0.0,0,1.0,2.01,176.769,105.66,2019
2019-01-03 15:00:00,7.0,0.0,47.0,0.0,0,1.0,1.67,176.769,71.81,2019
2019-01-03 16:00:00,7.6,0.0,50.0,0.0,0,1.0,1.18,176.769,23.51,2019
2019-01-03 17:00:00,6.5,0.0,53.0,0.0,0,1.0,0.57,176.769,2.09,2019
2019-01-03 18:00:00,5.9,0.0,55.0,0.0,0,0.4,0.06,176.769,3.5,2019
2019-01-03 19:00:00,5.1,0.0,60.0,0.0,0,0.0,0.0,176.769,3.93,2019
2019-01-03 20:00:00,4.5,0.0,61.0,0.0,0,0.0,0.0,176.769,3.24,2019
2019-01-03 21:00:00,3.9,0.0,63.0,0.0,0,0.0,0.0,176.769,1.83,2019
2019-01-03 22:00:00,3.7,0.0,62.0,0.0,0,0.0,0.0,176.769,0.95,2019
2019-01-03 23:00:00,3.6,0.0,63.0,0.0,1,0.0,0.0,176.769,0.27,2019
2019-01-04 00:00:00,3.6,0.0,63.0,0.0,0,0.0,0.0,176.769,0.0,2019
2019-01-04 01:00:00,3.4,0.0,68.0,0.0,0,0.0,0.0,176.769,0.0,2019
2019-01-04 02:00:00,2.9,0.0,72.0,0.0,0,0.0,0.0,176.769,0.0,2019
2019-01-04 03:00:00,2.8,0.0,74.0,0.0,2,0.0,0.0,176.769,0.0,2019
2019-01-04 04:00:00,2.9,0.0,74.0,0.0,4,0.0,0.0,176.769,0.0,2019
2019-01-04 05:00:00,2.8,0.0,79.0,0.0,6,0.0,0.0,176.769,0.0,2019
2019-01-04 06:00:00,2.8,0.0,80.0,0.0,4,0.0,0.0,176.769,0.0,2019
2019-01-04 07:00:00,3.4,0.0,76.0,0.0,7,0.0,0.0,176.769,0.11,2019
2019-01-04 08:00:00,4.6,0.0,74.0,0.0,9,0.0,0.01,176.769,8.46,2019
2019-01-04 09:00:00,5.4,0.0,74.0,0.0,9,0.1,0.22,176.769,23.41,2019
2019-01-04 10:00:00,7.3,0.0,69.0,0.0,10,0.0,0.44,176.769,15.1,2019
2019-01-04 11:00:00,8.0,0.0,71.0,0.0,10,0.0,0.32,176.769,18.7,2019
2019-01-04 12:00:00,8.6,0.0,71.0,0.0,10,0.0,0.4,176.769,26.83,2019
2019-01-04 13:00:00,9.9,0.0,66.0,0.0,10,0.0,0.71,176.769,26.03,2019
2019-01-04 14:00:00,9.6,0.0,69.0,0.0,10,0.0,0.55,176.769,15.27,2019
2019-01-04 15:00:00,9.1,0.0,72.0,0.0,10,0.0,0.25,176.769,6.74,2019
2019-01-04 16:00:00,8.1,0.0,77.0,0.0,10,0.0,0.11,176.769,1.92,2019
2019-01-04 17:00:00,6.5,0.0,88.0,0.0,10,0.0,0.01,176.769,0.41,2019
2019-01-04 18:00:00,6.1,1.5,71.0,0.0,10,0.0,0.0,176.769,2.4,2019
2019-01-04 19:00:00,6.1,0.0,75.0,0.0,10,0.0,0.0,176.769,0.36,2019
2019-01-04 20:00:00,5.8,0.0,82.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-04 21:00:00,5.9,0.0,84.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-04 22:00:00,5.9,0.0,85.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-04 23:00:00,5.5,0.0,93.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-05 00:00:00,5.8,0.1,94.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-05 01:00:00,5.9,0.0,93.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-05 02:00:00,5.9,0.0,93.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-05 03:00:00,7.1,0.0,78.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-05 04:00:00,7.1,0.0,78.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-05 05:00:00,7.0,0.0,78.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-05 06:00:00,7.0,0.0,79.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-05 07:00:00,7.1,0.0,78.0,0.0,10,0.0,0.0,176.769,0.07,2019
2019-01-05 08:00:00,7.4,0.0,71.0,0.0,9,0.0,0.0,176.769,2.55,2019
2019-01-05 09:00:00,7.6,0.0,67.0,0.0,9,0.0,0.09,176.769,15.38,2019
2019-01-05 10:00:00,7.7,0.0,70.0,0.0,9,0.0,0.2,176.769,28.44,2019
2019-01-05 11:00:00,7.7,0.0,73.0,0.0,9,0.0,0.29,176.769,55.84,2019
2019-01-05 12:00:00,8.3,0.0,68.0,0.0,8,0.2,0.74,176.769,76.4,2019
2019-01-05 13:00:00,8.7,0.0,68.0,0.0,7,0.3,1.01,176.769,92.29,2019
2019-01-05 14:00:00,7.6,0.0,66.0,0.0,5,0.4,1.12,176.769,83.9,2019
2019-01-05 15:00:00,8.2,0.0,64.0,0.0,3,0.5,1.14,176.769,62.0,2019
2019-01-05 16:00:00,7.6,0.0,58.0,0.0,1,1.0,1.0,176.769,24.23,2019
2019-01-05 17:00:00,6.9,0.0,55.0,0.0,0,0.9,0.49,176.769,2.33,2019
2019-01-05 18:00:00,6.6,0.0,54.0,0.0,0,0.3,0.06,176.769,3.5,2019
2019-01-05 19:00:00,6.4,0.0,57.0,0.0,0,0.0,0.0,176.769,4.51,2019
2019-01-05 20:00:00,6.2,0.0,56.0,0.0,1,0.0,0.0,176.769,3.47,2019
2019-01-05 21:00:00,5.7,0.0,60.0,0.0,0,0.0,0.0,176.769,1.66,2019
2019-01-05 22:00:00,6.1,0.0,57.0,0.0,5,0.0,0.0,176.769,0.27,2019
2019-01-05 23:00:00,5.7,0.0,61.0,0.0,8,0.0,0.0,176.769,0.0,2019
2019-01-06 00:00:00,5.6,0.0,64.0,0.0,7,0.0,0.0,176.769,0.0,2019
2019-01-06 01:00:00,5.5,0.0,65.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-06 02:00:00,5.4,0.0,65.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-06 03:00:00,5.5,0.0,64.0,0.0,8,0.0,0.0,176.769,0.0,2019
2019-01-06 04:00:00,5.1,0.0,64.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-06 05:00:00,4.8,0.0,66.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-06 06:00:00,4.9,0.0,65.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-06 07:00:00,5.0,0.0,68.0,0.0,7,0.0,0.0,176.769,0.27,2019
2019-01-06 08:00:00,5.0,0.0,66.0,0.0,6,0.0,0.0,176.769,13.93,2019
2019-01-06 09:00:00,5.2,0.0,68.0,0.0,7,0.0,0.16,176.769,53.13,2019
2019-01-06 10:00:00,5.2,0.0,67.0,0.0,6,0.1,0.42,176.769,91.55,2019
2019-01-06 11:00:00,5.7,0.0,67.0,0.0,6,0.3,0.89,176.769,113.36,2019
2019-01-06 12:00:00,6.0,0.0,65.0,0.0,7,0.3,1.1,176.769,123.31,2019
2019-01-06 13:00:00,6.3,0.0,60.0,0.0,5,0.3,1.21,176.769,112.62,2019
2019-01-06 14:00:00,7.0,0.0,56.0,0.0,6,0.6,1.64,176.769,99.0,2019
2019-01-06 15:00:00,7.4,0.0,57.0,0.0,5,0.5,1.24,176.769,73.06,2019
2019-01-06 16:00:00,6.4,0.0,62.0,0.0,6,0.2,0.66,176.769,20.66,2019
2019-01-06 17:00:00,5.9,0.0,60.0,0.0,6,0.0,0.22,176.769,2.14,2019
2019-01-06 18:00:00,5.9,0.0,63.0,0.0,7,0.0,0.03,176.769,3.49,2019
2019-01-06 19:00:00,5.8,0.0,64.0,0.0,5,0.0,0.0,176.769,4.43,2019
2019-01-06 20:00:00,6.0,0.0,63.0,0.0,6,0.0,0.0,176.769,4.32,2019
2019-01-06 21:00:00,5.7,0.0,64.0,0.0,5,0.0,0.0,176.769,2.6,2019
2019-01-06 22:00:00,4.7,0.0,69.0,0.0,6,0.0,0.0,176.769,0.89,2019
2019-01-06 23:00:00,4.7,0.0,69.0,0.0,4,0.0,0.0,176.769,0.27,2019
2019-01-07 00:00:00,4.6,0.0,69.0,0.0,4,0.0,0.0,176.769,0.0,2019
2019-01-07 01:00:00,3.8,0.0,72.0,0.0,0,0.0,0.0,176.769,0.0,2019
2019-01-07 02:00:00,3.6,0.0,72.0,0.0,0,0.0,0.0,176.769,0.0,2019
2019-01-07 03:00:00,3.3,0.0,71.0,0.0,4,0.0,0.0,176.769,0.0,2019
2019-01-07 04:00:00,3.5,0.0,69.0,0.0,5,0.0,0.0,176.769,0.0,2019
2019-01-07 05:00:00,3.4,0.0,72.0,0.0,3,0.0,0.0,176.769,0.0,2019
2019-01-07 06:00:00,3.4,0.0,72.0,0.0,5,0.0,0.0,176.769,0.0,2019
2019-01-07 07:00:00,3.6,0.0,72.0,0.0,5,0.0,0.0,176.769,0.24,2019
2019-01-07 08:00:00,3.2,0.0,73.0,0.0,4,0.0,0.01,176.769,14.26,2019
2019-01-07 09:00:00,5.0,0.0,68.0,0.0,4,0.6,0.37,176.769,59.46,2019
2019-01-07 10:00:00,7.5,0.0,61.0,0.0,4,0.9,0.87,176.769,93.19,2019
2019-01-07 11:00:00,6.5,0.0,60.0,0.0,6,0.6,1.19,176.769,109.06,2019
2019-01-07 12:00:00,7.0,0.0,63.0,0.0,6,0.2,1.1,176.769,112.08,2019
2019-01-07 13:00:00,7.6,0.0,60.0,0.0,6,0.4,1.49,176.769,104.43,2019
2019-01-07 14:00:00,8.2,0.0,56.0,0.0,3,0.8,1.94,176.769,78.03,2019
2019-01-07 15:00:00,8.1,0.0,62.0,0.0,7,0.8,1.5,176.769,55.9,2019
2019-01-07 16:00:00,7.7,0.0,61.0,0.0,8,0.9,0.88,176.769,22.97,2019
2019-01-07 17:00:00,7.1,0.0,65.0,0.0,8,0.0,0.21,176.769,3.02,2019
2019-01-07 18:00:00,7.0,0.0,63.0,0.0,7,0.0,0.04,176.769,3.49,2019
2019-01-07 19:00:00,6.8,0.0,66.0,0.0,6,0.0,0.0,176.769,4.51,2019
2019-01-07 20:00:00,6.7,0.0,65.0,0.0,8,0.0,0.0,176.769,4.35,2019
2019-01-07 21:00:00,6.6,0.0,63.0,0.0,10,0.0,0.0,176.769,2.63,2019
2019-01-07 22:00:00,6.6,0.0,64.0,0.0,10,0.0,0.0,176.769,0.85,2019
2019-01-07 23:00:00,6.6,0.0,61.0,0.0,10,0.0,0.0,176.769,0.27,2019
2019-01-08 00:00:00,6.5,0.0,62.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-08 01:00:00,6.5,0.0,63.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-08 02:00:00,6.7,0.0,65.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-08 03:00:00,6.7,0.0,66.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-08 04:00:00,6.8,0.0,66.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-08 05:00:00,6.8,0.0,64.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-08 06:00:00,6.7,0.0,67.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-08 07:00:00,6.8,0.0,66.0,0.0,10,0.0,0.0,176.769,0.09,2019
2019-01-08 08:00:00,6.8,0.0,62.0,0.0,10,0.0,0.0,176.769,7.51,2019
2019-01-08 09:00:00,7.2,0.0,63.0,0.0,10,0.0,0.05,176.769,21.29,2019
2019-01-08 10:00:00,7.3,0.0,65.0,0.0,9,0.0,0.1,176.769,43.2,2019
2019-01-08 11:00:00,7.2,0.0,68.0,0.0,10,0.0,0.13,176.769,58.81,2019
2019-01-08 12:00:00,7.6,0.0,65.0,0.0,10,0.0,0.17,176.769,75.65,2019
2019-01-08 13:00:00,8.0,0.0,67.0,0.0,9,0.0,0.46,176.769,77.22,2019
2019-01-08 14:00:00,8.2,0.0,63.0,0.0,8,0.2,1.04,176.769,71.55,2019
2019-01-08 15:00:00,7.8,0.0,61.0,0.0,9,0.1,0.68,176.769,37.97,2019
2019-01-08 16:00:00,7.5,0.0,59.0,0.0,9,0.0,0.21,176.769,13.96,2019
2019-01-08 17:00:00,7.2,0.0,62.0,0.0,9,0.0,0.11,176.769,1.47,2019
2019-01-08 18:00:00,6.6,0.0,60.0,0.0,8,0.0,0.01,176.769,3.58,2019
2019-01-08 19:00:00,6.1,0.0,63.0,0.0,9,0.0,0.0,176.769,3.86,2019
2019-01-08 20:00:00,5.4,0.0,61.0,0.0,9,0.0,0.0,176.769,3.15,2019
2019-01-08 21:00:00,5.0,0.0,59.0,0.0,8,0.0,0.0,176.769,1.49,2019
2019-01-08 22:00:00,4.5,0.0,58.0,0.0,10,0.0,0.0,176.769,0.22,2019
2019-01-08 23:00:00,5.0,0.0,60.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-09 00:00:00,4.9,0.0,59.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-09 01:00:00,4.9,0.0,59.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-09 02:00:00,4.8,0.0,58.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-09 03:00:00,4.4,0.0,61.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-09 04:00:00,4.1,0.0,63.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-09 05:00:00,3.3,0.0,61.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-09 06:00:00,2.4,0.0,55.0,0.0,8,0.0,0.0,176.769,0.0,2019
2019-01-09 07:00:00,2.4,0.0,51.0,0.0,7,0.0,0.0,176.769,0.09,2019
2019-01-09 08:00:00,2.3,0.0,52.0,0.0,9,0.0,0.0,176.769,7.67,2019
2019-01-09 09:00:00,2.8,0.0,51.0,0.0,8,0.0,0.21,176.769,30.49,2019
2019-01-09 10:00:00,3.0,0.0,54.0,0.0,9,0.0,0.58,176.769,58.89,2019
2019-01-09 11:00:00,4.0,0.0,52.0,0.0,9,0.2,0.91,176.769,73.66,2019
2019-01-09 12:00:00,5.0,0.0,53.0,0.0,8,0.7,1.35,176.769,74.99,2019
2019-01-09 13:00:00,5.0,0.0,50.0,0.0,9,0.3,1.29,176.769,70.59,2019
2019-01-09 14:00:00,5.1,0.0,51.0,0.0,9,0.0,0.99,176.769,46.84,2019
2019-01-09 15:00:00,5.3,0.0,52.0,0.0,9,0.0,0.95,176.769,34.0,2019
2019-01-09 16:00:00,5.4,0.0,52.0,0.0,6,0.0,0.69,176.769,16.23,2019
2019-01-09 17:00:00,5.1,0.0,54.0,0.0,7,0.0,0.33,176.769,2.51,2019
2019-01-09 18:00:00,4.8,0.0,55.0,0.0,6,0.0,0.06,176.769,3.81,2019
2019-01-09 19:00:00,5.1,0.0,56.0,0.0,4,0.0,0.0,176.769,4.22,2019
2019-01-09 20:00:00,5.0,0.0,58.0,0.0,9,0.0,0.0,176.769,3.37,2019
2019-01-09 21:00:00,5.5,0.0,58.0,0.0,10,0.0,0.0,176.769,1.09,2019
2019-01-09 22:00:00,5.7,0.0,59.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-09 23:00:00,5.8,0.0,60.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-10 00:00:00,5.8,0.0,59.0,0.0,9,0.0,0.0,176.769,0.28,2019
2019-01-10 01:00:00,5.6,0.0,58.0,0.0,10,0.0,0.0,176.769,0.69,2019
2019-01-10 02:00:00,6.0,0.0,59.0,0.0,10,0.0,0.0,176.769,0.69,2019
2019-01-10 03:00:00,6.1,0.0,62.0,0.0,10,0.0,0.0,176.769,0.38,2019
2019-01-10 04:00:00,6.3,0.0,65.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-10 05:00:00,6.2,0.0,71.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-10 06:00:00,6.3,0.0,68.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-10 07:00:00,6.0,0.0,70.0,0.0,9,0.0,0.0,176.769,0.06,2019
2019-01-10 08:00:00,6.2,0.0,69.0,0.0,9,0.0,0.0,176.769,6.49,2019
2019-01-10 09:00:00,6.7,0.0,61.0,0.0,8,0.0,0.16,176.769,24.22,2019
2019-01-10 10:00:00,6.6,0.0,65.0,0.0,9,0.1,0.64,176.769,43.63,2019
2019-01-10 11:00:00,6.8,0.0,65.0,0.0,10,0.0,0.62,176.769,84.56,2019
2019-01-10 12:00:00,6.8,0.0,67.0,0.0,10,0.0,0.65,176.769,77.11,2019
2019-01-10 13:00:00,7.1,0.0,65.0,0.0,10,0.0,0.7,176.769,56.58,2019
2019-01-10 14:00:00,6.8,0.0,67.0,0.0,10,0.0,0.47,176.769,45.43,2019
2019-01-10 15:00:00,7.0,0.0,65.0,0.0,10,0.0,0.26,176.769,23.65,2019
2019-01-10 16:00:00,7.1,0.0,62.0,0.0,10,0.0,0.12,176.769,9.84,2019
2019-01-10 17:00:00,7.4,0.0,63.0,0.0,10,0.0,0.09,176.769,2.28,2019
2019-01-10 18:00:00,7.4,0.0,62.0,0.0,10,0.0,0.01,176.769,3.84,2019
2019-01-10 19:00:00,7.6,0.0,62.0,0.0,9,0.0,0.0,176.769,3.73,2019
2019-01-10 20:00:00,7.7,0.0,64.0,0.0,10,0.0,0.0,176.769,2.9,2019
2019-01-10 21:00:00,7.8,0.0,67.0,0.0,10,0.0,0.0,176.769,1.06,2019
2019-01-10 22:00:00,7.6,0.0,70.0,0.0,9,0.0,0.0,176.769,0.12,2019
2019-01-10 23:00:00,7.5,0.0,69.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-11 00:00:00,7.3,0.0,69.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-11 01:00:00,7.0,0.0,69.0,0.0,9,0.0,0.0,176.769,0.0,2019
2019-01-11 02:00:00,6.8,0.0,68.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-11 03:00:00,6.8,0.0,69.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-11 04:00:00,6.7,0.0,70.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-11 05:00:00,6.7,0.0,66.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-11 06:00:00,6.6,0.0,67.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-11 07:00:00,6.5,0.0,73.0,0.0,10,0.0,0.0,176.769,0.01,2019
2019-01-11 08:00:00,5.9,0.0,70.0,0.0,10,0.0,0.0,176.769,2.85,2019
2019-01-11 09:00:00,6.2,0.0,70.0,0.0,9,0.0,0.07,176.769,18.31,2019
2019-01-11 10:00:00,6.3,0.0,68.0,0.0,9,0.0,0.22,176.769,34.22,2019
2019-01-11 11:00:00,7.2,0.0,66.0,0.0,9,0.0,0.59,176.769,28.69,2019
2019-01-11 12:00:00,7.6,0.0,64.0,0.0,8,0.1,0.91,176.769,30.67,2019
2019-01-11 13:00:00,7.7,0.0,64.0,0.0,8,0.2,1.14,176.769,22.58,2019
2019-01-11 14:00:00,8.0,0.0,62.0,0.0,7,0.2,1.12,176.769,14.14,2019
2019-01-11 15:00:00,9.1,0.0,64.0,0.0,8,0.0,0.89,176.769,6.27,2019
2019-01-11 16:00:00,8.9,0.0,65.0,0.0,8,0.0,0.46,176.769,3.07,2019
2019-01-11 17:00:00,9.2,0.0,67.0,0.0,8,0.0,0.2,176.769,0.83,2019
2019-01-11 18:00:00,9.2,0.0,66.0,0.0,10,0.0,0.03,176.769,2.62,2019
2019-01-11 19:00:00,9.1,0.0,67.0,0.0,9,0.0,0.0,176.769,0.1,2019
2019-01-11 20:00:00,8.8,0.0,76.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-11 21:00:00,8.9,0.3,79.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-11 22:00:00,8.7,0.0,83.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-11 23:00:00,8.4,0.0,85.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-12 00:00:00,8.7,1.4,88.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-12 01:00:00,8.8,0.0,89.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-12 02:00:00,8.8,0.0,90.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-12 03:00:00,8.6,1.1,91.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-12 04:00:00,8.8,0.0,90.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-12 05:00:00,8.6,0.0,90.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-12 06:00:00,8.7,0.2,89.0,0.0,10,0.0,0.0,176.769,0.0,2019
2019-01-12 07:00:00,8.5,0.0,91.0,0.0,10,0.0,0.0,176.769,0.01,2019
2019-01-12 08:00:00,8.3,0.0,94.0,0.0,10,0.0,0.0,176.769,2.15,2019
2019-01-12 09:00:00,8.2,0.2,86.0,0.0,10,0.0,0.06,176.769,11.56,2019
2019-01-12 10:00:00,8.3,0.0,88.0,0.0,10,0.0,0.18,176.769,27.76,2019
2019-01-12 11:00:00,8.4,0.0,83.0,0.0,8,0.1,0.55,176.769,60.49,2019
2019-01-12 12:00:00,8.5,0.5,75.0,0.0,6,0.3,1.04,176.769,100.99,2019
