일시,기온,강수량(mm),습도,적설(cm),전운량(10분위),일조(hr),일사량,태양광 설비용량(MW),태양광 발전량(MWh),연도
2018-01-01 21:00:00,6.4,0.0,54.0,0.0,3,0.0,0.0,122.288,0.0,2018
2018-01-01 22:00:00,6.0,0.0,50.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-01 23:00:00,4.9,0.0,56.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-02 00:00:00,4.3,0.0,59.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-02 01:00:00,3.8,0.0,59.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-02 02:00:00,3.4,0.0,60.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-02 03:00:00,3.7,0.0,58.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-02 04:00:00,3.4,0.0,59.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-02 05:00:00,3.3,0.0,59.0,0.0,1,0.0,0.0,122.288,0.0,2018
2018-01-02 06:00:00,3.5,0.0,59.0,0.0,2,0.0,0.0,122.288,0.0,2018
2018-01-02 07:00:00,3.4,0.0,58.0,0.0,0,0.0,0.0,122.288,0.21,2018
2018-01-02 08:00:00,3.6,0.0,57.0,0.0,0,0.0,0.01,122.288,9.9,2018
2018-01-02 09:00:00,5.1,0.0,51.0,0.0,0,0.7,0.31,122.288,38.24,2018
2018-01-02 10:00:00,8.7,0.0,42.0,0.0,2,1.0,0.82,122.288,64.41,2018
2018-01-02 11:00:00,8.4,0.0,41.0,0.0,2,1.0,1.36,122.288,66.89,2018
2018-01-02 12:00:00,8.8,0.0,42.0,0.0,1,1.0,1.63,122.288,78.61,2018
2018-01-02 13:00:00,8.9,0.0,43.0,0.0,0,1.0,1.84,122.288,79.59,2018
2018-01-02 14:00:00,8.9,0.0,45.0,0.0,0,1.0,1.79,122.288,63.48,2018
2018-01-02 15:00:00,9.5,0.0,45.0,0.0,2,1.0,1.42,122.288,32.67,2018
2018-01-02 16:00:00,9.2,0.0,41.0,0.0,2,0.7,0.9,122.288,11.8,2018
2018-01-02 17:00:00,8.6,0.0,41.0,0.0,3,0.8,0.43,122.288,0.84,2018
2018-01-02 18:00:00,8.8,0.0,40.0,0.0,8,0.0,0.02,122.288,0.0,2018
2018-01-02 19:00:00,8.7,0.0,44.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-02 20:00:00,8.8,0.0,50.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-02 21:00:00,8.5,0.0,61.0,0.0,8,0.0,0.0,122.288,0.0,2018
2018-01-02 22:00:00,8.4,0.0,60.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-02 23:00:00,8.5,0.0,61.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-03 00:00:00,8.4,0.0,72.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-03 01:00:00,8.2,0.0,69.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-03 02:00:00,7.4,0.0,69.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-03 03:00:00,6.4,0.0,53.0,0.0,8,0.0,0.0,122.288,0.0,2018
2018-01-03 04:00:00,6.0,0.0,60.0,0.0,8,0.0,0.0,122.288,0.0,2018
2018-01-03 05:00:00,5.7,0.0,63.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-03 06:00:00,5.3,0.0,58.0,0.0,8,0.0,0.0,122.288,0.0,2018
2018-01-03 07:00:00,5.2,0.0,61.0,0.0,8,0.0,0.0,122.288,0.01,2018
2018-01-03 08:00:00,5.1,0.0,63.0,0.0,8,0.0,0.0,122.288,1.94,2018
2018-01-03 09:00:00,5.0,0.0,64.0,0.0,5,0.1,0.15,122.288,13.78,2018
2018-01-03 10:00:00,6.0,0.0,58.0,0.0,5,0.8,0.87,122.288,46.86,2018
2018-01-03 11:00:00,6.0,0.0,58.0,0.0,6,0.7,1.28,122.288,77.29,2018
2018-01-03 12:00:00,5.6,0.0,61.0,0.0,8,0.4,1.24,122.288,84.49,2018
2018-01-03 13:00:00,6.5,0.0,55.0,0.0,6,0.4,1.36,122.288,79.4,2018
2018-01-03 14:00:00,6.1,0.0,59.0,0.0,8,0.5,1.53,122.288,51.6,2018
2018-01-03 15:00:00,5.4,0.0,59.0,0.0,8,0.2,0.81,122.288,33.57,2018
2018-01-03 16:00:00,5.1,0.0,61.0,0.0,8,0.1,0.42,122.288,7.95,2018
2018-01-03 17:00:00,4.8,0.0,60.0,0.0,8,0.0,0.15,122.288,0.34,2018
2018-01-03 18:00:00,4.4,0.0,63.0,0.0,7,0.0,0.03,122.288,0.0,2018
2018-01-03 19:00:00,4.4,0.0,65.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-03 20:00:00,4.1,0.0,61.0,0.0,5,0.0,0.0,122.288,0.0,2018
2018-01-03 21:00:00,3.8,0.0,60.0,0.0,8,0.0,0.0,122.288,0.0,2018
2018-01-03 22:00:00,3.7,0.0,62.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-03 23:00:00,3.6,0.0,62.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-04 00:00:00,3.7,0.0,64.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-04 01:00:00,3.7,0.0,64.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-04 02:00:00,3.9,0.0,64.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-04 03:00:00,3.9,0.0,66.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-04 04:00:00,3.7,0.0,67.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-04 05:00:00,3.8,0.0,68.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-04 06:00:00,3.9,0.0,70.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-04 07:00:00,4.1,0.0,69.0,0.0,10,0.0,0.0,122.288,0.01,2018
2018-01-04 08:00:00,3.8,0.0,73.0,0.0,10,0.0,0.0,122.288,3.56,2018
2018-01-04 09:00:00,4.0,0.0,69.0,0.0,10,0.0,0.06,122.288,9.06,2018
2018-01-04 10:00:00,4.0,0.0,69.0,0.0,10,0.0,0.26,122.288,18.63,2018
2018-01-04 11:00:00,4.2,0.0,69.0,0.0,10,0.0,0.36,122.288,23.79,2018
2018-01-04 12:00:00,4.5,0.0,67.0,0.0,10,0.0,0.39,122.288,27.77,2018
2018-01-04 13:00:00,4.2,0.0,69.0,0.0,10,0.0,0.35,122.288,20.39,2018
2018-01-04 14:00:00,4.3,0.0,68.0,0.0,10,0.0,0.28,122.288,14.14,2018
2018-01-04 15:00:00,4.2,0.0,68.0,0.0,10,0.0,0.24,122.288,8.61,2018
2018-01-04 16:00:00,4.3,0.0,66.0,0.0,10,0.0,0.15,122.288,2.71,2018
2018-01-04 17:00:00,4.3,0.0,65.0,0.0,10,0.0,0.1,122.288,0.2,2018
2018-01-04 18:00:00,4.4,0.0,63.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-04 19:00:00,4.5,0.0,64.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-04 20:00:00,4.4,0.0,66.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-04 21:00:00,4.1,0.0,67.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-04 22:00:00,4.0,0.0,69.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-04 23:00:00,3.2,0.0,81.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 00:00:00,2.5,0.6,90.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 01:00:00,2.0,0.0,92.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 02:00:00,2.1,0.0,93.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 03:00:00,2.0,2.8,94.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 04:00:00,2.2,0.0,93.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 05:00:00,2.9,0.0,92.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 06:00:00,4.0,1.4,84.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 07:00:00,4.3,0.0,74.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 08:00:00,4.4,0.0,79.0,0.0,10,0.0,0.0,122.288,0.49,2018
2018-01-05 09:00:00,4.6,0.0,72.0,0.0,10,0.0,0.03,122.288,6.45,2018
2018-01-05 10:00:00,4.9,0.0,73.0,0.0,10,0.0,0.12,122.288,15.93,2018
2018-01-05 11:00:00,5.3,0.0,68.0,0.0,10,0.0,0.22,122.288,22.09,2018
2018-01-05 12:00:00,5.7,0.0,68.0,0.0,10,0.0,0.26,122.288,21.03,2018
2018-01-05 13:00:00,5.8,0.0,71.0,0.0,10,0.0,0.2,122.288,14.43,2018
2018-01-05 14:00:00,6.1,0.0,67.0,0.0,10,0.0,0.13,122.288,11.12,2018
2018-01-05 15:00:00,6.1,0.0,64.0,0.0,10,0.0,0.12,122.288,8.12,2018
2018-01-05 16:00:00,6.1,0.0,61.0,0.0,9,0.0,0.15,122.288,2.4,2018
2018-01-05 17:00:00,6.2,0.0,63.0,0.0,9,0.0,0.03,122.288,0.09,2018
2018-01-05 18:00:00,6.4,0.0,64.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 19:00:00,6.2,0.0,62.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-05 20:00:00,6.1,0.0,63.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-05 21:00:00,6.0,0.0,61.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-05 22:00:00,5.9,0.0,61.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-05 23:00:00,6.0,0.0,62.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-06 00:00:00,5.7,0.0,57.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-06 01:00:00,6.0,0.0,58.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-06 02:00:00,5.7,0.0,60.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-06 03:00:00,5.8,0.0,62.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-06 04:00:00,5.6,0.0,59.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-06 05:00:00,5.8,0.0,63.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-06 06:00:00,5.8,0.0,66.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-06 07:00:00,5.6,0.0,64.0,0.0,8,0.0,0.0,122.288,0.13,2018
2018-01-06 08:00:00,5.5,0.0,62.0,0.0,9,0.0,0.0,122.288,6.66,2018
2018-01-06 09:00:00,5.4,0.0,59.0,0.0,8,0.0,0.14,122.288,25.75,2018
2018-01-06 10:00:00,5.8,0.0,60.0,0.0,8,0.1,0.44,122.288,49.78,2018
2018-01-06 11:00:00,6.6,0.0,57.0,0.0,7,0.4,1.02,122.288,72.5,2018
2018-01-06 12:00:00,7.7,0.0,53.0,0.0,5,0.7,1.73,122.288,83.96,2018
2018-01-06 13:00:00,7.0,0.0,56.0,0.0,6,0.5,1.52,122.288,80.19,2018
2018-01-06 14:00:00,7.7,0.0,55.0,0.0,5,0.9,2.04,122.288,68.87,2018
2018-01-06 15:00:00,7.8,0.0,55.0,0.0,4,0.8,1.57,122.288,51.15,2018
2018-01-06 16:00:00,7.4,0.0,52.0,0.0,1,0.9,1.11,122.288,11.94,2018
2018-01-06 17:00:00,6.6,0.0,56.0,0.0,7,0.2,0.32,122.288,0.74,2018
2018-01-06 18:00:00,6.4,0.0,56.0,0.0,6,0.0,0.03,122.288,0.0,2018
2018-01-06 19:00:00,6.3,0.0,60.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-06 20:00:00,5.9,0.0,61.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-06 21:00:00,5.5,0.0,64.0,0.0,2,0.0,0.0,122.288,0.0,2018
2018-01-06 22:00:00,5.3,0.0,66.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-06 23:00:00,5.2,0.0,68.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-07 00:00:00,4.8,0.0,68.0,0.0,2,0.0,0.0,122.288,0.0,2018
2018-01-07 01:00:00,4.8,0.0,69.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-07 02:00:00,4.6,0.0,70.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-07 03:00:00,4.7,0.0,71.0,0.0,4,0.0,0.0,122.288,0.0,2018
2018-01-07 04:00:00,4.6,0.0,69.0,0.0,7,0.0,0.0,122.288,0.0,2018
2018-01-07 05:00:00,5.2,0.0,66.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-07 06:00:00,5.7,0.0,66.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-07 07:00:00,6.0,0.0,66.0,0.0,6,0.0,0.0,122.288,0.0,2018
2018-01-07 08:00:00,6.0,0.0,59.0,0.0,9,0.0,0.0,122.288,1.04,2018
2018-01-07 09:00:00,7.0,0.0,56.0,0.0,10,0.0,0.08,122.288,5.32,2018
2018-01-07 10:00:00,8.4,0.0,63.0,0.0,10,0.0,0.21,122.288,12.12,2018
2018-01-07 11:00:00,9.8,0.0,61.0,0.0,10,0.0,0.38,122.288,7.81,2018
2018-01-07 12:00:00,10.1,0.0,62.0,0.0,10,0.0,0.37,122.288,11.74,2018
2018-01-07 13:00:00,10.7,0.0,62.0,0.0,7,0.0,0.37,122.288,16.87,2018
2018-01-07 14:00:00,11.5,0.0,58.0,0.0,7,0.0,0.67,122.288,9.63,2018
2018-01-07 15:00:00,11.2,0.0,60.0,0.0,10,0.0,0.43,122.288,5.86,2018
2018-01-07 16:00:00,10.5,0.0,70.0,0.0,10,0.0,0.15,122.288,2.0,2018
2018-01-07 17:00:00,10.2,0.0,75.0,0.0,10,0.0,0.04,122.288,0.18,2018
2018-01-07 18:00:00,10.2,0.0,76.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-07 19:00:00,11.0,0.0,76.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-07 20:00:00,11.4,0.0,72.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-07 21:00:00,9.2,1.4,85.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-07 22:00:00,9.9,0.0,90.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-07 23:00:00,9.5,0.0,92.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 00:00:00,9.5,2.2,93.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 01:00:00,9.7,0.0,92.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 02:00:00,10.0,0.0,93.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 03:00:00,10.1,0.1,92.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 04:00:00,10.3,0.0,93.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 05:00:00,10.7,0.0,94.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 06:00:00,11.0,0.0,90.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 07:00:00,10.5,0.0,91.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 08:00:00,10.8,0.0,91.0,0.0,10,0.0,0.0,122.288,0.32,2018
2018-01-08 09:00:00,11.2,1.0,94.0,0.0,10,0.0,0.02,122.288,3.77,2018
2018-01-08 10:00:00,8.7,0.0,95.0,0.0,10,0.0,0.05,122.288,6.38,2018
2018-01-08 11:00:00,7.9,0.0,95.0,0.0,10,0.0,0.04,122.288,10.23,2018
2018-01-08 12:00:00,8.1,2.6,96.0,0.0,10,0.0,0.09,122.288,11.28,2018
2018-01-08 13:00:00,7.7,0.0,95.0,0.0,10,0.0,0.15,122.288,11.56,2018
2018-01-08 14:00:00,7.8,0.0,88.0,0.0,10,0.0,0.2,122.288,11.39,2018
2018-01-08 15:00:00,7.7,0.3,79.0,0.0,10,0.0,0.13,122.288,7.27,2018
2018-01-08 16:00:00,7.6,0.0,74.0,0.0,10,0.0,0.15,122.288,6.05,2018
2018-01-08 17:00:00,7.5,0.0,69.0,0.0,10,0.0,0.24,122.288,0.44,2018
2018-01-08 18:00:00,7.8,0.0,72.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 19:00:00,7.3,0.0,80.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 20:00:00,7.8,0.0,80.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 21:00:00,7.2,0.1,80.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 22:00:00,7.3,0.0,62.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-08 23:00:00,7.1,0.0,59.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-09 00:00:00,6.1,0.0,66.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-09 01:00:00,5.8,0.0,68.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-09 02:00:00,5.7,0.0,69.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-09 03:00:00,5.3,0.0,63.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-09 04:00:00,4.6,0.0,56.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-09 05:00:00,4.1,0.0,63.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-09 06:00:00,4.2,0.0,57.0,0.0,10,0.0,0.0,122.288,0.0,2018
2018-01-09 07:00:00,3.0,0.0,70.0,0.0,10,0.0,0.0,122.288,0.01,2018
2018-01-09 08:00:00,4.0,0.0,53.0,0.0,9,0.0,0.0,122.288,2.69,2018
2018-01-09 09:00:00,4.1,0.0,57.0,0.0,8,0.1,0.2,122.288,18.87,2018
2018-01-09 10:00:00,4.3,0.0,55.0,0.0,8,0.5,0.61,122.288,42.38,2018
2018-01-09 11:00:00,3.9,0.0,69.0,0.0,9,0.1,0.56,122.288,47.94,2018
2018-01-09 12:00:00,5.6,0.0,53.0,0.0,8,0.3,1.03,122.288,48.27,2018
2018-01-09 13:00:00,4.6,0.0,57.0,0.0,8,0.2,0.91,122.288,44.52,2018
2018-01-09 14:00:00,5.3,0.0,54.0,0.0,8,0.3,0.9,122.288,40.61,2018
2018-01-09 15:00:00,4.7,0.0,59.0,0.0,9,0.0,0.48,122.288,25.67,2018
2018-01-09 16:00:00,4.4,0.0,64.0,0.0,9,0.1,0.41,122.288,9.8,2018
2018-01-09 17:00:00,4.7,0.0,66.0,0.0,8,0.0,0.1,122.288,0.74,2018
2018-01-09 18:00:00,4.8,0.0,56.0,0.0,9,0.0,0.01,122.288,0.0,2018
2018-01-09 19:00:00,5.0,0.0,57.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-09 20:00:00,5.2,0.0,56.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-09 21:00:00,5.3,0.0,59.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-09 22:00:00,4.6,0.0,66.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-09 23:00:00,4.5,0.0,66.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-10 00:00:00,5.5,0.4,61.0,0.0,8,0.0,0.0,122.288,0.0,2018
2018-01-10 01:00:00,5.0,0.0,61.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-10 02:00:00,4.8,0.0,68.0,0.0,7,0.0,0.0,122.288,0.0,2018
2018-01-10 03:00:00,3.4,0.6,85.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-10 04:00:00,3.5,0.0,81.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-10 05:00:00,2.5,0.0,90.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-10 06:00:00,3.8,2.1,79.0,0.0,9,0.0,0.0,122.288,0.0,2018
2018-01-10 07:00:00,4.4,0.0,58.0,0.0,9,0.0,0.0,122.288,0.03,2018
2018-01-10 08:00:00,3.8,0.0,70.0,0.0,9,0.0,0.01,122.288,2.45,2018
2018-01-10 09:00:00,2.0,0.0,82.0,0.0,9,0.0,0.13,122.288,7.43,2018
2018-01-10 10:00:00,3.2,0.0,65.0,0.0,9,0.2,0.35,122.288,17.3,2018
2018-01-10 11:00:00,2.0,0.0,90.0,0.0,8,0.2,0.78,122.288,32.13,2018
2018-01-10 12:00:00,1.9,0.5,85.0,0.0,8,0.3,0.87,122.288,32.7,2018
2018-01-10 13:00:00,2.9,0.0,61.0,0.0,8,0.3,0.97,122.288,41.56,2018
2018-01-10 14:00:00,3.3,0.0,55.0,0.0,7,0.2,0.75,122.288,32.06,2018
2018-01-10 15:00:00,2.4,0.1,59.0,0.0,8,0.4,1.08,122.288,14.85,2018
2018-01-10 16:00:00,2.2,0.0,69.0,0.0,8,0.1,0.38,122.288,4.05,2018
2018-01-10 17:00:00,2.2,0.0,58.0,0.0,9,0.0,0.12,122.288,0.27,2018
2018-01-10 18:00:00,2.4,0.0,60.0,0.0,7,0.0,0.01,122.288,0.0,2018
2018-01-10 19:00:00,2.2,0.0,58.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-10 20:00:00,1.2,0.0,63.0,0.0,6,0.0,0.0,122.288,0.0,2018
2018-01-10 21:00:00,1.8,0.1,65.0,0.2,8,0.0,0.0,122.288,0.0,2018
2018-01-10 22:00:00,1.9,0.0,53.0,0.2,0,0.0,0.0,122.288,0.0,2018
2018-01-10 23:00:00,1.7,0.0,47.0,0.1,0,0.0,0.0,122.288,0.0,2018
2018-01-11 00:00:00,1.4,0.0,60.0,0.0,8,0.0,0.0,122.288,0.0,2018
2018-01-11 01:00:00,1.4,0.0,51.0,0.0,0,0.0,0.0,122.288,0.0,2018
2018-01-11 02:00:00,0.9,0.0,65.0,0.3,8,0.0,0.0,122.288,0.0,2018
2018-01-11 03:00:00,0.6,0.0,72.0,0.4,9,0.0,0.0,122.288,0.0,2018
2018-01-11 04:00:00,0.3,0.0,79.0,1.0,9,0.0,0.0,122.288,0.0,2018
2018-01-11 05:00:00,1.1,0.0,51.0,1.2,8,0.0,0.0,122.288,0.0,2018
2018-01-11 06:00:00,-0.2,0.2,69.0,1.2,9,0.0,0.0,122.288,0.0,2018
2018-01-11 07:00:00,0.1,0.0,77.0,1.3,9,0.0,0.0,122.288,0.0,2018
2018-01-11 08:00:00,-1.1,0.0,92.0,2.0,9,0.0,0.0,122.288,0.09,2018
2018-01-11 09:00:00,-1.0,3.2,95.0,3.4,9,0.0,0.08,122.288,1.04,2018
2018-01-11 10:00:00,-0.6,0.0,90.0,3.8,9,0.1,0.31,122.288,2.03,2018
2018-01-11 11:00:00,-0.3,0.0,87.0,4.0,9,0.0,0.35,122.288,1.87,2018
2018-01-11 12:00:00,1.0,1.5,72.0,4.2,9,0.1,0.79,122.288,4.14,2018
2018-01-11 13:00:00,0.7,0.0,72.0,4.2,7,0.3,1.25,122.288,8.6,2018
2018-01-11 14:00:00,-0.5,0.0,84.0,4.5,9,0.2,0.97,122.288,7.19,2018
2018-01-11 15:00:00,-0.2,1.2,90.0,4.6,9,0.3,1.1,122.288,5.09,2018
2018-01-11 16:00:00,0.9,0.0,79.0,4.6,7,0.2,0.66,122.288,0.3,2018
2018-01-11 17:00:00,0.3,0.0,87.0,4.6,9,0.0,0.21,122.288,0.01,2018
2018-01-11 18:00:00,0.0,1.3,88.0,4.8,9,0.0,0.02,122.288,0.0,2018
2018-01-11 19:00:00,0.0,0.0,87.0,4.8,9,0.0,0.0,122.288,0.0,2018
2018-01-11 20:00:00,0.1,0.0,81.0,5.1,9,0.0,0.0,122.288,0.0,2018
2018-01-11 21:00:00,-0.2,0.6,82.0,5.1,8,0.0,0.0,122.288,0.0,2018
2018-01-11 22:00:00,-0.6,0.0,74.0,5.1,8,0.0,0.0,122.288,0.0,2018
2018-01-11 23:00:00,-2.0,0.0,90.0,5.5,8,0.0,0.0,122.288,0.0,2018
2018-01-12 00:00:00,-0.4,0.3,80.0,5.5,8,0.0,0.0,122.288,0.0,2018
2018-01-12 01:00:00,0.0,0.0,71.0,5.7,8,0.0,0.0,122.288,0.0,2018
2018-01-12 02:00:00,-0.7,0.0,73.0,5.7,9,0.0,0.0,122.288,0.0,2018
2018-01-12 03:00:00,-1.8,0.2,90.0,6.0,8,0.0,0.0,122.288,0.0,2018
2018-01-12 04:00:00,-2.1,0.0,90.0,6.5,8,0.0,0.0,122.288,0.0,2018
2018-01-12 05:00:00,-0.4,0.0,68.0,6.5,8,0.0,0.0,122.288,0.0,2018
2018-01-12 06:00:00,-0.1,0.5,70.0,6.5,8,0.0,0.0,122.288,0.0,2018
2018-01-12 07:00:00,0.1,0.0,75.0,6.5,8,0.0,0.0,122.288,0.0,2018
2018-01-12 08:00:00,0.1,0.0,85.0,7.0,8,0.0,0.0,122.288,0.14,2018
2018-01-12 09:00:00,0.6,0.9,73.0,7.0,9,0.0,0.03,122.288,1.61,2018
2018-01-12 10:00:00,0.9,0.0,56.0,7.0,8,0.0,0.28,122.288,5.65,2018
2018-01-12 11:00:00,0.3,0.0,78.0,7.0,9,0.0,0.2,122.288,10.84,2018
