일시,기온,강수량(mm),습도,적설(cm),전운량(10분위),일조(hr),일사량,태양광 설비용량(MW),태양광 발전량(MWh),연도
2021-01-06 12:00:00,4.1,0.0,63.0,0.0,9,0.0,0.61,289.459,66.3,2021
2021-01-06 13:00:00,4.2,0.0,62.0,0.0,7,0.1,0.81,289.459,108.92,2021
2021-01-06 14:00:00,5.4,0.0,48.0,0.0,6,0.7,1.68,289.459,105.64,2021
2021-01-06 15:00:00,4.8,0.0,43.0,0.0,6,0.6,1.06,289.459,53.08,2021
2021-01-06 16:00:00,4.3,0.0,46.0,0.0,8,0.2,0.56,289.459,15.7,2021
2021-01-06 17:00:00,3.9,0.0,52.0,0.0,10,0.0,0.16,289.459,2.83,2021
2021-01-06 18:00:00,4.0,0.0,49.0,0.0,10,0.0,0.03,289.459,5.48,2021
2021-01-06 19:00:00,4.0,0.0,49.0,0.0,9,0.0,0.0,289.459,3.22,2021
2021-01-06 20:00:00,4.4,0.0,51.0,0.0,10,0.0,0.0,289.459,1.06,2021
2021-01-06 21:00:00,4.6,0.0,53.0,0.0,10,0.0,0.0,289.459,0.12,2021
2021-01-06 22:00:00,5.2,0.0,55.0,0.0,10,0.0,0.0,289.459,0.08,2021
2021-01-06 23:00:00,3.5,0.0,88.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-07 00:00:00,4.4,0.5,74.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-07 01:00:00,3.2,0.0,65.0,0.0,9,0.0,0.0,289.459,0.0,2021
2021-01-07 02:00:00,2.2,0.0,67.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-07 03:00:00,0.9,0.0,71.0,0.0,9,0.0,0.0,289.459,0.0,2021
2021-01-07 04:00:00,0.3,0.0,71.0,0.0,9,0.0,0.0,289.459,0.03,2021
2021-01-07 05:00:00,0.3,0.0,62.0,0.1,9,0.0,0.0,289.459,0.04,2021
2021-01-07 06:00:00,-0.5,0.1,66.0,0.1,9,0.0,0.0,289.459,0.0,2021
2021-01-07 07:00:00,-1.0,0.0,67.0,0.1,9,0.0,0.0,289.459,0.08,2021
2021-01-07 08:00:00,0.0,0.0,58.0,0.1,9,0.0,0.0,289.459,5.33,2021
2021-01-07 09:00:00,-2.1,0.7,89.0,0.2,9,0.0,0.09,289.459,14.93,2021
2021-01-07 10:00:00,-2.0,0.0,90.0,1.5,9,0.0,0.22,289.459,13.36,2021
2021-01-07 11:00:00,-2.5,0.0,87.0,1.5,9,0.0,0.36,289.459,20.25,2021
2021-01-07 12:00:00,-1.4,1.8,77.0,1.6,9,0.0,0.48,289.459,25.13,2021
2021-01-07 13:00:00,-1.5,0.0,76.0,1.4,9,0.0,0.63,289.459,24.53,2021
2021-01-07 14:00:00,-1.6,0.0,74.0,1.4,9,0.0,0.55,289.459,16.9,2021
2021-01-07 15:00:00,-1.1,0.3,80.0,1.6,9,0.0,0.39,289.459,11.85,2021
2021-01-07 16:00:00,-1.9,0.0,78.0,1.9,9,0.0,0.27,289.459,3.93,2021
2021-01-07 17:00:00,-1.8,0.0,81.0,2.0,9,0.0,0.14,289.459,1.54,2021
2021-01-07 18:00:00,-1.6,0.8,76.0,2.2,9,0.0,0.01,289.459,3.1,2021
2021-01-07 19:00:00,-1.9,0.0,86.0,2.3,9,0.0,0.0,289.459,1.58,2021
2021-01-07 20:00:00,-2.2,0.0,90.0,3.4,9,0.0,0.0,289.459,0.05,2021
2021-01-07 21:00:00,-2.7,3.2,92.0,5.4,9,0.0,0.0,289.459,0.02,2021
2021-01-07 22:00:00,-1.8,0.0,81.0,6.0,9,0.0,0.0,289.459,0.0,2021
2021-01-07 23:00:00,-1.3,0.0,85.0,6.5,9,0.0,0.0,289.459,0.0,2021
2021-01-08 00:00:00,-0.6,1.0,61.0,6.5,9,0.0,0.0,289.459,0.0,2021
2021-01-08 01:00:00,-1.3,0.0,73.0,6.3,9,0.0,0.0,289.459,0.0,2021
2021-01-08 02:00:00,-1.8,0.0,85.0,6.3,8,0.0,0.0,289.459,0.0,2021
2021-01-08 03:00:00,-1.9,0.2,80.0,6.1,9,0.0,0.0,289.459,0.0,2021
2021-01-08 04:00:00,-1.5,0.0,68.0,5.9,8,0.0,0.0,289.459,0.01,2021
2021-01-08 05:00:00,-1.1,0.0,58.0,5.6,9,0.0,0.0,289.459,0.0,2021
2021-01-08 06:00:00,-1.4,0.0,65.0,5.2,9,0.0,0.0,289.459,0.0,2021
2021-01-08 07:00:00,-0.6,0.0,62.0,5.1,8,0.0,0.0,289.459,0.03,2021
2021-01-08 08:00:00,-0.3,0.0,67.0,4.8,8,0.0,0.0,289.459,1.34,2021
2021-01-08 09:00:00,-2.0,1.0,90.0,5.5,9,0.0,0.07,289.459,4.44,2021
2021-01-08 10:00:00,-2.3,0.0,92.0,6.6,9,0.0,0.14,289.459,9.54,2021
2021-01-08 11:00:00,-2.2,0.0,86.0,7.0,9,0.0,0.33,289.459,11.55,2021
2021-01-08 12:00:00,-1.7,1.3,79.0,7.0,9,0.0,0.56,289.459,19.12,2021
2021-01-08 13:00:00,-2.0,0.0,89.0,8.0,9,0.0,0.32,289.459,16.34,2021
2021-01-08 14:00:00,-1.3,0.0,90.0,8.5,9,0.1,0.85,289.459,11.03,2021
2021-01-08 15:00:00,-0.2,1.5,72.0,8.8,9,0.1,0.58,289.459,4.93,2021
2021-01-08 16:00:00,0.8,0.0,61.0,8.8,9,0.0,0.38,289.459,1.68,2021
2021-01-08 17:00:00,0.7,0.0,68.0,8.5,9,0.0,0.16,289.459,1.04,2021
2021-01-08 18:00:00,0.5,0.1,67.0,8.3,9,0.0,0.02,289.459,2.95,2021
2021-01-08 19:00:00,0.4,0.0,63.0,8.0,9,0.0,0.0,289.459,0.6,2021
2021-01-08 20:00:00,0.5,0.0,53.0,7.7,9,0.0,0.0,289.459,0.0,2021
2021-01-08 21:00:00,0.3,0.1,55.0,7.7,8,0.0,0.0,289.459,0.0,2021
2021-01-08 22:00:00,-1.4,0.0,87.0,7.8,9,0.0,0.0,289.459,0.03,2021
2021-01-08 23:00:00,-1.1,0.0,88.0,8.0,9,0.0,0.0,289.459,0.0,2021
2021-01-09 00:00:00,-2.1,1.9,91.0,9.2,9,0.0,0.0,289.459,0.0,2021
2021-01-09 01:00:00,-0.8,0.0,77.0,9.2,8,0.0,0.0,289.459,0.0,2021
2021-01-09 02:00:00,-0.6,0.0,67.0,8.8,7,0.0,0.0,289.459,0.0,2021
2021-01-09 03:00:00,-0.3,0.0,69.0,8.8,8,0.0,0.0,289.459,0.0,2021
2021-01-09 04:00:00,0.7,0.0,54.0,8.0,9,0.0,0.0,289.459,0.01,2021
2021-01-09 05:00:00,0.1,0.0,68.0,7.7,9,0.0,0.0,289.459,0.0,2021
2021-01-09 06:00:00,-0.4,0.0,75.0,7.7,8,0.0,0.0,289.459,0.0,2021
2021-01-09 07:00:00,0.8,0.0,70.0,7.7,8,0.0,0.0,289.459,0.03,2021
2021-01-09 08:00:00,-0.1,0.0,79.0,7.7,8,0.0,0.01,289.459,0.63,2021
2021-01-09 09:00:00,1.6,0.1,69.0,7.2,9,0.0,0.1,289.459,1.83,2021
2021-01-09 10:00:00,1.8,0.0,63.0,7.0,9,0.0,0.25,289.459,6.17,2021
2021-01-09 11:00:00,2.0,0.0,66.0,6.7,9,0.0,0.35,289.459,15.28,2021
2021-01-09 12:00:00,1.8,0.0,67.0,6.4,9,0.0,0.57,289.459,19.4,2021
2021-01-09 13:00:00,2.2,0.0,67.0,6.0,9,0.0,0.62,289.459,23.03,2021
2021-01-09 14:00:00,2.0,0.0,77.0,5.5,9,0.0,0.45,289.459,27.78,2021
2021-01-09 15:00:00,1.7,0.5,85.0,5.5,7,0.3,0.81,289.459,18.77,2021
2021-01-09 16:00:00,2.0,0.0,67.0,5.0,8,0.1,0.4,289.459,7.59,2021
2021-01-09 17:00:00,1.6,0.0,77.0,5.0,8,0.0,0.16,289.459,1.25,2021
2021-01-09 18:00:00,2.2,0.1,74.0,5.0,9,0.0,0.03,289.459,2.72,2021
2021-01-09 19:00:00,2.5,0.0,66.0,5.0,9,0.0,0.0,289.459,0.51,2021
2021-01-09 20:00:00,2.6,0.0,57.0,5.0,7,0.0,0.0,289.459,0.01,2021
2021-01-09 21:00:00,2.3,0.2,68.0,4.8,8,0.0,0.0,289.459,0.01,2021
2021-01-09 22:00:00,1.0,0.0,66.0,4.8,7,0.0,0.0,289.459,0.03,2021
2021-01-09 23:00:00,0.6,0.0,68.0,4.8,6,0.0,0.0,289.459,0.01,2021
2021-01-10 00:00:00,1.0,0.0,64.0,4.6,8,0.0,0.0,289.459,0.01,2021
2021-01-10 01:00:00,0.9,0.0,65.0,4.6,7,0.0,0.0,289.459,0.0,2021
2021-01-10 02:00:00,0.9,0.0,67.0,4.5,7,0.0,0.0,289.459,0.0,2021
2021-01-10 03:00:00,1.3,0.0,69.0,4.5,7,0.0,0.0,289.459,0.0,2021
2021-01-10 04:00:00,1.6,0.0,68.0,4.3,7,0.0,0.0,289.459,0.0,2021
2021-01-10 05:00:00,1.7,0.0,64.0,4.3,7,0.0,0.0,289.459,0.0,2021
2021-01-10 06:00:00,1.4,0.0,69.0,4.3,7,0.0,0.0,289.459,0.0,2021
2021-01-10 07:00:00,1.4,0.0,74.0,4.3,9,0.0,0.0,289.459,0.03,2021
2021-01-10 08:00:00,1.9,0.0,82.0,4.0,9,0.0,0.0,289.459,1.41,2021
2021-01-10 09:00:00,2.8,0.0,73.0,4.0,9,0.0,0.12,289.459,14.92,2021
2021-01-10 10:00:00,3.8,0.0,63.0,3.5,8,0.0,0.31,289.459,26.4,2021
2021-01-10 11:00:00,4.3,0.0,59.0,3.0,9,0.0,0.34,289.459,39.8,2021
2021-01-10 12:00:00,4.1,0.0,63.0,2.7,9,0.0,0.4,289.459,36.39,2021
2021-01-10 13:00:00,4.4,0.0,68.0,2.5,10,0.0,0.38,289.459,24.17,2021
2021-01-10 14:00:00,4.9,0.0,60.0,1.5,10,0.0,0.31,289.459,19.91,2021
2021-01-10 15:00:00,5.0,0.0,62.0,1.0,10,0.0,0.32,289.459,16.43,2021
2021-01-10 16:00:00,4.9,0.0,58.0,0.5,10,0.0,0.25,289.459,8.9,2021
2021-01-10 17:00:00,4.9,0.0,58.0,0.5,9,0.0,0.19,289.459,1.49,2021
2021-01-10 18:00:00,5.0,0.0,63.0,0.5,10,0.0,0.01,289.459,2.33,2021
2021-01-10 19:00:00,4.9,0.0,56.0,0.0,8,0.0,0.0,289.459,0.32,2021
2021-01-10 20:00:00,4.9,0.0,61.0,0.0,10,0.0,0.0,289.459,0.03,2021
2021-01-10 21:00:00,4.9,0.0,52.0,0.0,9,0.0,0.0,289.459,0.0,2021
2021-01-10 22:00:00,4.7,0.0,53.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-10 23:00:00,4.5,0.0,52.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-11 00:00:00,4.6,0.0,52.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-11 01:00:00,4.7,0.0,54.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-11 02:00:00,4.7,0.0,53.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-11 03:00:00,4.9,0.0,56.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-11 04:00:00,4.9,0.0,57.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-11 05:00:00,5.0,0.0,55.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-11 06:00:00,4.9,0.0,63.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-11 07:00:00,4.1,0.0,63.0,0.0,10,0.0,0.0,289.459,0.06,2021
2021-01-11 08:00:00,3.6,0.0,74.0,0.0,10,0.0,0.0,289.459,4.39,2021
2021-01-11 09:00:00,2.8,0.2,84.0,0.0,10,0.0,0.0,289.459,11.45,2021
2021-01-11 10:00:00,1.6,0.0,91.0,0.0,10,0.0,0.03,289.459,26.9,2021
2021-01-11 11:00:00,2.3,0.0,91.0,0.0,10,0.0,0.07,289.459,49.93,2021
2021-01-11 12:00:00,3.1,5.6,89.0,0.0,10,0.0,0.15,289.459,41.09,2021
2021-01-11 13:00:00,3.6,0.0,83.0,0.0,10,0.0,0.24,289.459,22.91,2021
2021-01-11 14:00:00,3.4,0.0,78.0,0.0,10,0.0,0.05,289.459,31.88,2021
2021-01-11 15:00:00,3.2,0.2,86.0,0.0,10,0.0,0.26,289.459,45.34,2021
2021-01-11 16:00:00,3.6,0.0,84.0,0.0,10,0.0,0.2,289.459,18.25,2021
2021-01-11 17:00:00,3.7,0.0,81.0,0.0,10,0.0,0.22,289.459,2.79,2021
2021-01-11 18:00:00,3.8,0.0,81.0,0.0,10,0.0,0.02,289.459,1.32,2021
2021-01-11 19:00:00,3.2,0.0,83.0,0.0,10,0.0,0.0,289.459,1.09,2021
2021-01-11 20:00:00,3.0,0.0,86.0,0.0,10,0.0,0.0,289.459,0.84,2021
2021-01-11 21:00:00,1.8,1.9,91.0,0.0,10,0.0,0.0,289.459,2.16,2021
2021-01-11 22:00:00,2.1,0.0,92.0,0.0,10,0.0,0.0,289.459,0.37,2021
2021-01-11 23:00:00,1.9,0.0,92.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-12 00:00:00,2.7,2.9,82.0,0.0,10,0.0,0.0,289.459,0.03,2021
2021-01-12 01:00:00,3.4,0.0,81.0,0.0,9,0.0,0.0,289.459,0.0,2021
2021-01-12 02:00:00,4.3,0.0,71.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-12 03:00:00,4.5,0.2,56.0,0.0,10,0.0,0.0,289.459,0.0,2021
2021-01-12 04:00:00,4.5,0.0,53.0,0.0,8,0.0,0.0,289.459,0.01,2021
2021-01-12 05:00:00,4.5,0.0,54.0,0.0,8,0.0,0.0,289.459,0.0,2021
2021-01-12 06:00:00,4.4,0.0,57.0,0.0,8,0.0,0.0,289.459,0.0,2021
2021-01-12 07:00:00,4.3,0.0,53.0,0.0,9,0.0,0.0,289.459,0.17,2021
2021-01-12 08:00:00,4.5,0.0,54.0,0.0,9,0.0,0.0,289.459,5.37,2021
2021-01-12 09:00:00,4.6,0.0,53.0,0.0,9,0.0,0.1,289.459,31.52,2021
2021-01-12 10:00:00,4.7,0.0,55.0,0.0,9,0.0,0.29,289.459,56.64,2021
2021-01-12 11:00:00,4.8,0.0,56.0,0.0,9,0.0,0.21,289.459,107.95,2021
